name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,56,f2_1_8,truck_6,2,56,506,56,7900,1,1
request_2,286,f5_2_2,truck_9,2,286,736,286,7900,1,1
request_3,26,f3_3_4,truck_8,2,26,476,26,7900,1,1
request_4,468,f6_0_1,truck_9,2,468,918,468,7900,1,1
request_5,840,f6_1_2,truck_6,2,840,1290,840,7900,1,1
request_6,818,f0_3_2,truck_1,2,818,1268,818,7900,1,1
request_7,1280,f0_0_6,truck_8,2,1280,1730,1280,7900,1,1
request_8,178,f8_1_8,truck_9,2,178,628,178,7900,1,1
request_9,1212,f2_2_9,truck_9,2,1212,1662,1212,7900,1,1
request_10,1674,f2_1_7,truck_5,2,1674,2124,1674,7900,1,1
request_11,1492,f9_4_7,truck_7,2,1492,1942,1492,7900,1,1
request_12,480,f4_3_5,truck_2,2,480,930,480,7900,1,1
request_13,652,f8_1_8,truck_8,2,652,1102,652,7900,1,1
request_14,1124,f4_3_8,truck_5,2,1124,1574,1124,7900,1,1
request_15,1896,f6_1_9,truck_2,2,1896,2346,1896,7900,1,1
request_16,2098,f1_2_5,truck_0,2,2098,2548,2098,7900,1,1
request_17,2370,f6_1_7,truck_8,2,2370,2820,2370,7900,1,1
request_18,1446,f8_3_4,truck_9,2,1446,1896,1446,7900,1,1
request_19,1774,f5_1_1,truck_0,2,1774,2224,1774,7900,1,1
request_20,2046,f7_2_0,truck_8,2,2046,2496,2046,7900,1,1
request_21,2762,f6_3_5,truck_4,2,2762,3212,2762,7900,1,1
request_22,2528,f0_3_2,truck_1,2,2528,2978,2528,7900,1,1
request_23,2800,f7_2_9,truck_2,2,2800,3250,2800,7900,1,1
request_24,3122,f5_4_5,truck_7,2,3122,3572,3122,7900,1,1
request_25,1978,f3_0_0,truck_8,2,1978,2428,1978,7900,1,1
request_26,3484,f0_1_5,truck_0,2,3484,3934,3484,7900,1,1
request_27,2240,f8_3_2,truck_6,2,2240,2690,2240,7900,1,1
request_28,2752,f4_3_6,truck_0,2,2752,3202,2752,7900,1,1
request_29,3706,f7_0_9,truck_7,2,3706,4156,3706,7900,1,1
request_30,3124,f8_3_9,truck_3,2,3124,3574,3124,7900,1,1
request_31,3898,f7_0_7,truck_8,2,3898,4348,3898,7900,1,1
request_32,4150,f9_1_0,truck_9,2,4150,4600,4150,7900,1,1
request_33,3436,f3_4_7,truck_5,2,3436,3886,3436,7900,1,1
request_34,3838,f8_0_0,truck_9,2,3838,4288,3838,7900,1,1
request_35,4151,f4_2_2,truck_3,2,4151,4600,4150,7900,1,1
request_36,4472,f9_1_7,truck_0,2,4472,4922,4472,7900,1,1
request_37,4422,f8_3_9,truck_5,2,4422,4872,4422,7900,1,1
request_38,4514,f0_4_8,truck_0,2,4514,4964,4514,7900,1,1
request_39,3034,f1_1_7,truck_1,2,3034,3484,3034,7900,1,1
request_40,3226,f2_0_8,truck_4,2,3226,3676,3226,7900,1,1
request_41,4966,f9_3_2,truck_6,2,4966,5416,4966,7900,1,1
request_42,4854,f4_1_8,truck_1,2,4854,5304,4854,7900,1,1
request_43,3528,f6_1_3,truck_0,2,3528,3978,3528,7900,1,1
request_44,5256,f3_0_0,truck_8,2,5256,5706,5256,7900,1,1
request_45,5368,f5_0_3,truck_3,2,5368,5818,5368,7900,1,1
request_46,5668,f3_4_2,truck_9,2,5668,6118,5668,7900,1,1
request_47,6060,f3_2_5,truck_8,2,6060,6510,6060,7900,1,1
request_48,5750,f5_4_2,truck_3,2,5750,6200,5750,7900,1,1
request_49,6182,f5_4_2,truck_4,2,6182,6632,6182,7900,1,1
request_50,6504,f9_0_2,truck_5,2,6504,6954,6504,7900,1,1
