name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,9,f_2_1,truck_0,3,9,25,9,1926,1,1
request_2,21,f_7_12,truck_3,3,21,37,21,1926,1,1
request_3,39,f_7_1,truck_2,3,39,55,39,1926,1,1
request_4,63,f_3_0,truck_0,3,63,79,63,1926,1,1
request_5,83,f_4_15,truck_2,3,83,99,83,1926,1,1
request_6,101,f_4_9,truck_1,3,101,117,101,1926,1,1
request_7,111,f_6_3,truck_1,3,111,127,111,1926,1,1
request_8,121,f_7_4,truck_1,3,121,137,121,1926,1,1
request_9,151,f_1_12,truck_2,3,151,167,151,1926,1,1
request_10,179,f_1_3,truck_2,3,179,195,179,1926,1,1
request_11,189,f_7_10,truck_2,3,189,205,189,1926,1,1
request_12,205,f_4_7,truck_1,3,205,221,205,1926,1,1
request_13,215,f_7_1,truck_0,3,215,231,215,1926,1,1
request_14,237,f_1_0,truck_0,3,237,253,237,1926,1,1
request_15,263,f_4_9,truck_0,3,263,279,263,1926,1,1
request_16,279,f_6_12,truck_2,3,279,295,279,1926,1,1
request_17,301,f_2_13,truck_3,3,301,317,301,1926,1,1
request_18,313,f_8_8,truck_3,3,313,329,313,1926,1,1
request_19,331,f_8_3,truck_3,3,331,347,331,1926,1,1
request_20,363,f_1_3,truck_3,3,363,379,363,1926,1,1
request_21,389,f_1_3,truck_1,3,389,405,389,1926,1,1
request_22,407,f_5_5,truck_3,3,407,423,407,1926,1,1
request_23,415,f_8_8,truck_2,3,415,431,415,1926,1,1
request_24,437,f_4_0,truck_0,3,437,453,437,1926,1,1
request_25,463,f_2_11,truck_0,3,463,479,463,1926,1,1
request_26,487,f_4_6,truck_0,3,487,503,487,1926,1,1
request_27,515,f_1_3,truck_3,3,515,531,515,1926,1,1
request_28,537,f_2_12,truck_0,3,537,553,537,1926,1,1
request_29,565,f_4_8,truck_0,3,565,581,565,1926,1,1
request_30,585,f_4_15,truck_2,3,585,601,585,1926,1,1
request_31,613,f_2_13,truck_1,3,613,629,613,1926,1,1
request_32,639,f_2_13,truck_0,3,639,655,639,1926,1,1
request_33,663,f_2_12,truck_0,3,663,679,663,1926,1,1
request_34,683,f_4_10,truck_2,3,683,699,683,1926,1,1
request_35,705,f_3_5,truck_0,3,705,721,705,1926,1,1
request_36,727,f_1_2,truck_1,3,727,743,727,1926,1,1
request_37,743,f_7_11,truck_2,3,743,759,743,1926,1,1
request_38,757,f_5_7,truck_1,3,757,773,757,1926,1,1
request_39,769,f_6_2,truck_1,3,769,785,769,1926,1,1
request_40,791,f_2_7,truck_1,3,791,807,791,1926,1,1
request_41,801,f_8_15,truck_0,3,801,817,801,1926,1,1
request_42,815,f_7_14,truck_1,3,815,831,815,1926,1,1
request_43,843,f_1_15,truck_1,3,843,859,843,1926,1,1
request_44,869,f_3_10,truck_0,3,869,885,869,1926,1,1
request_45,885,f_6_12,truck_0,3,885,901,885,1926,1,1
request_46,899,f_6_11,truck_3,3,899,915,899,1926,1,1
request_47,909,f_8_7,truck_2,3,909,925,909,1926,1,1
request_48,929,f_4_6,truck_0,3,929,945,929,1926,1,1
request_49,943,f_7_10,truck_2,3,943,959,943,1926,1,1
request_50,961,f_6_5,truck_3,3,961,977,961,1926,1,1
request_51,987,f_3_6,truck_0,3,987,1003,987,1926,1,1
request_52,1007,f_5_11,truck_0,3,1007,1023,1007,1926,1,1
request_53,1011,f_8_0,truck_0,3,1011,1027,1011,1926,1,1
request_54,1025,f_7_12,truck_2,3,1025,1041,1025,1926,1,1
request_55,1045,f_5_0,truck_0,3,1045,1061,1045,1926,1,1
request_56,1063,f_5_11,truck_2,3,1063,1079,1063,1926,1,1
request_57,1089,f_1_4,truck_2,3,1089,1105,1089,1926,1,1
request_58,1119,f_2_15,truck_2,3,1119,1135,1119,1926,1,1
request_59,1133,f_7_6,truck_0,3,1133,1149,1133,1926,1,1
request_60,1157,f_4_5,truck_3,3,1157,1173,1157,1926,1,1
request_61,1185,f_2_6,truck_3,3,1185,1201,1185,1926,1,1
request_62,1203,f_5_6,truck_2,3,1203,1219,1203,1926,1,1
request_63,1219,f_6_9,truck_0,3,1219,1235,1219,1926,1,1
request_64,1235,f_6_6,truck_2,3,1235,1251,1235,1926,1,1
request_65,1261,f_3_15,truck_1,3,1261,1277,1261,1926,1,1
request_66,1279,f_4_8,truck_2,3,1279,1295,1279,1926,1,1
request_67,1299,f_5_1,truck_1,3,1299,1315,1299,1926,1,1
request_68,1311,f_7_3,truck_2,3,1311,1327,1311,1926,1,1
request_69,1329,f_5_2,truck_0,3,1329,1345,1329,1926,1,1
request_70,1345,f_4_2,truck_1,3,1345,1361,1345,1926,1,1
request_71,1365,f_4_14,truck_3,3,1365,1381,1365,1926,1,1
request_72,1397,f_1_3,truck_3,3,1397,1413,1397,1926,1,1
request_73,1423,f_1_5,truck_1,3,1423,1439,1423,1926,1,1
request_74,1439,f_6_10,truck_3,3,1439,1455,1439,1926,1,1
request_75,1451,f_8_13,truck_1,3,1451,1467,1451,1926,1,1
request_76,1469,f_5_11,truck_3,3,1469,1485,1469,1926,1,1
request_77,1493,f_4_2,truck_2,3,1493,1509,1493,1926,1,1
request_78,1513,f_2_5,truck_1,3,1513,1529,1513,1926,1,1
request_79,1531,f_5_0,truck_1,3,1531,1547,1531,1926,1,1
request_80,1545,f_8_13,truck_0,3,1545,1561,1545,1926,1,1
request_81,1559,f_7_2,truck_3,3,1559,1575,1559,1926,1,1
request_82,1581,f_5_5,truck_0,3,1581,1597,1581,1926,1,1
request_83,1591,f_7_14,truck_3,3,1591,1607,1591,1926,1,1
request_84,1609,f_2_13,truck_3,3,1609,1625,1609,1926,1,1
request_85,1631,f_5_1,truck_2,3,1631,1647,1631,1926,1,1
request_86,1643,f_8_9,truck_0,3,1643,1659,1643,1926,1,1
