name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0.0,f_23,truck_1,3,0.0,371.53285461158384,0.0,6374.5918267696425,1,1
request_2,25.631942947961477,f_10,truck_2,3,25.631942947961477,417.0830893251307,25.631942947961477,6374.5918267696425,1,1
request_3,118.65145071827072,f_39,truck_1,3,118.65145071827072,510.10259709543993,118.65145071827072,6374.5918267696425,1,1
request_4,263.6619398440688,f_15,truck_1,3,263.6619398440688,655.1130862212381,263.6619398440688,6374.5918267696425,1,1
request_5,427.5235850017302,f_6,truck_3,3,427.5235850017302,818.9747313788994,427.5235850017302,6374.5918267696425,1,1
request_6,560.1691890294641,f_40,truck_0,3,560.1691890294641,951.6203354066333,560.1691890294641,6374.5918267696425,1,1
request_7,698.435240802813,f_91,truck_1,3,698.435240802813,1089.8863871799822,698.435240802813,6374.5918267696425,1,1
request_8,800.1177340483201,f_80,truck_0,3,800.1177340483201,1191.5688804254894,800.1177340483201,6374.5918267696425,1,1
request_9,916.2597204104666,f_76,truck_2,3,916.2597204104666,1307.7108667876357,916.2597204104666,6374.5918267696425,1,1
request_10,1079.8549063724647,f_22,truck_1,3,1079.8549063724647,1471.3060527496339,1079.8549063724647,6374.5918267696425,1,1
request_11,1142.0213421984301,f_53,truck_1,3,1142.0213421984301,1533.4724885755993,1142.0213421984301,6374.5918267696425,1,1
request_12,1209.2492814259783,f_27,truck_2,3,1209.2492814259783,1600.7004278031475,1209.2492814259783,6374.5918267696425,1,1
request_13,1357.2109060186037,f_17,truck_1,3,1357.2109060186037,1748.662052395773,1357.2109060186037,6374.5918267696425,1,1
request_14,1402.7611407321506,f_10,truck_2,3,1402.7611407321506,1794.2122871093197,1402.7611407321506,6374.5918267696425,1,1
request_15,1467.5021285083722,f_21,truck_3,3,1467.5021285083722,1858.9532748855413,1467.5021285083722,6374.5918267696425,1,1
request_16,1619.2000438448497,f_92,truck_0,3,1619.2000438448497,2010.6511902220188,1619.2000438448497,6374.5918267696425,1,1
request_17,1821.2400398456496,f_82,truck_0,3,1821.2400398456496,2212.691186222819,1821.2400398456496,6374.5918267696425,1,1
request_18,1903.2400398456496,f_80,truck_0,3,1903.2400398456496,2294.691186222819,1903.2400398456496,6374.5918267696425,1,1
request_19,2023.07319473481,f_80,truck_3,3,2023.07319473481,2414.524341111979,2023.07319473481,6374.5918267696425,1,1
