name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f3_1_1,truck_9,2,0,1201,0,6426,1,1
request_2,1,f1_2_5,truck_1,2,1,1051,0,6426,1,1
request_3,21,f6_2_5,truck_4,2,21,1371,21,6426,1,1
request_4,523,f0_3_6,truck_7,2,523,1873,523,6426,1,1
request_5,2,f5_1_7,truck_1,2,2,1191,0,6426,1,1
request_6,233,f3_3_2,truck_4,2,233,1583,233,6426,1,1
request_7,805,f0_2_8,truck_0,2,805,2155,805,6426,1,1
request_8,143,f5_0_3,truck_6,2,143,1493,143,6426,1,1
request_9,1107,f0_1_8,truck_7,2,1107,2457,1107,6426,1,1
request_10,615,f4_1_6,truck_5,2,615,1965,615,6426,1,1
request_11,1699,f0_3_4,truck_8,2,1699,3049,1699,6426,1,1
request_12,2201,f0_4_5,truck_3,2,2201,3551,2201,6426,1,1
request_13,1267,f4_1_2,truck_6,2,1267,2617,1267,6426,1,1
request_14,13,f8_1_3,truck_5,2,13,1363,13,6426,1,1
request_15,435,f1_1_1,truck_5,2,435,1785,435,6426,1,1
request_16,575,f2_1_1,truck_4,2,575,1925,575,6426,1,1
request_17,2583,f6_1_3,truck_8,2,2583,3933,2583,6426,1,1
request_18,3,f9_2_3,truck_9,2,3,1251,0,6426,1,1
request_19,1197,f5_3_8,truck_4,2,1197,2547,1197,6426,1,1
request_20,1709,f3_4_8,truck_6,2,1709,3059,1709,6426,1,1
request_21,223,f9_3_8,truck_0,2,223,1573,223,6426,1,1
request_22,3215,f0_2_3,truck_7,2,3215,4565,3215,6426,1,1
request_23,667,f8_2_9,truck_6,2,667,2017,667,6426,1,1
request_24,1619,f2_4_4,truck_9,2,1619,2969,1619,6426,1,1
request_25,1169,f1_2_2,truck_8,2,1169,2519,1169,6426,1,1
request_26,1541,f1_0_8,truck_2,2,1541,2891,1541,6426,1,1
request_27,2031,f3_0_4,truck_3,2,2031,3381,2031,6426,1,1
request_28,1733,f8_0_8,truck_6,2,1733,3083,1733,6426,1,1
request_29,2085,f1_4_0,truck_0,2,2085,3435,2085,6426,1,1
request_30,2141,f5_4_0,truck_4,2,2141,3491,2141,6426,1,1
request_31,3447,f6_1_9,truck_1,2,3447,4797,3447,6426,1,1
request_32,2213,f3_3_6,truck_1,2,2213,3563,2213,6426,1,1
request_33,2483,f5_2_3,truck_0,2,2483,3833,2483,6426,1,1
request_34,3899,f0_3_1,truck_7,2,3899,5249,3899,6426,1,1
request_35,4211,f0_2_9,truck_1,2,4211,5561,4211,6426,1,1
request_36,2745,f2_0_2,truck_2,2,2745,4095,2745,6426,1,1
request_37,4353,f6_4_0,truck_3,2,4353,5703,4353,6426,1,1
request_38,2595,f4_1_3,truck_8,2,2595,3945,2595,6426,1,1
request_39,2907,f3_0_7,truck_0,2,2907,4257,2907,6426,1,1
request_40,3127,f5_4_2,truck_4,2,3127,4477,3127,6426,1,1
request_41,3449,f4_2_6,truck_5,2,3449,4799,3449,6426,1,1
request_42,3399,f2_4_9,truck_8,2,3399,4749,3399,6426,1,1
request_43,4,f7_4_7,truck_8,2,4,1171,0,6426,1,1
request_44,4675,f6_4_9,truck_8,2,4675,6025,4675,6426,1,1
request_45,3751,f2_2_2,truck_2,2,3751,5101,3751,6426,1,1
request_46,4253,f5_3_7,truck_4,2,4253,5603,4253,6426,1,1
request_47,4745,f5_1_2,truck_3,2,4745,6095,4745,6426,1,1
request_48,2357,f8_3_7,truck_8,2,2357,3707,2357,6426,1,1
request_49,153,f7_1_4,truck_9,2,153,1503,153,6426,1,1
request_50,4987,f2_4_3,truck_1,2,4987,6337,4987,6426,1,1
