name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,21,f7_4_6,truck_4,2,21,1341,21,13948,1,1
request_2,0,f8_1_0,truck_9,2,0,951,0,13948,1,1
request_3,1,f4_4_2,truck_2,2,1,1281,0,13948,1,1
request_4,183,f2_3_0,truck_4,2,183,1503,183,13948,1,1
request_5,333,f0_0_0,truck_8,2,333,1653,333,13948,1,1
request_6,475,f6_3_1,truck_6,2,475,1795,475,13948,1,1
request_7,907,f4_3_5,truck_2,2,907,2227,907,13948,1,1
request_8,745,f7_2_9,truck_4,2,745,2065,745,13948,1,1
request_9,1149,f3_3_6,truck_4,2,1149,2469,1149,13948,1,1
request_10,1217,f7_3_5,truck_1,2,1217,2537,1217,13948,1,1
request_11,1459,f2_3_6,truck_3,2,1459,2779,1459,13948,1,1
request_12,2,f8_0_0,truck_3,2,2,1123,0,13948,1,1
request_13,1741,f7_1_4,truck_8,2,1741,3061,1741,13948,1,1
request_14,1361,f4_0_7,truck_3,2,1361,2681,1361,13948,1,1
request_15,2123,f5_1_9,truck_6,2,2123,3443,2123,13948,1,1
request_16,1673,f6_4_1,truck_9,2,1673,2993,1673,13948,1,1
request_17,175,f1_4_6,truck_9,2,175,1495,175,13948,1,1
request_18,2525,f5_2_6,truck_3,2,2525,3845,2525,13948,1,1
request_19,387,f8_0_2,truck_6,2,387,1707,387,13948,1,1
request_20,2627,f2_3_2,truck_3,2,2627,3947,2627,13948,1,1
request_21,629,f8_0_1,truck_3,2,629,1949,629,13948,1,1
request_22,2055,f6_4_2,truck_4,2,2055,3375,2055,13948,1,1
request_23,881,f8_2_2,truck_7,2,881,2201,881,13948,1,1
request_24,2277,f3_1_7,truck_9,2,2277,3597,2277,13948,1,1
request_25,2699,f0_4_6,truck_2,2,2699,4019,2699,13948,1,1
request_26,1203,f8_0_0,truck_0,2,1203,2523,1203,13948,1,1
request_27,1665,f8_0_2,truck_4,2,1665,2985,1665,13948,1,1
request_28,3101,f4_2_2,truck_0,2,3101,4421,3101,13948,1,1
request_29,3323,f0_4_6,truck_0,2,3323,4643,3323,13948,1,1
request_30,1987,f1_4_8,truck_7,2,1987,3307,1987,13948,1,1
request_31,3755,f6_1_7,truck_1,2,3755,5075,3755,13948,1,1
request_32,2799,f2_4_5,truck_7,2,2799,4119,2799,13948,1,1
request_33,2399,f9_2_5,truck_3,2,2399,3719,2399,13948,1,1
request_34,3121,f5_4_4,truck_9,2,3121,4441,3121,13948,1,1
request_35,3493,f2_0_0,truck_8,2,3493,4813,3493,13948,1,1
request_36,4207,f6_2_7,truck_0,2,4207,5527,4207,13948,1,1
request_37,4539,f3_3_0,truck_1,2,4539,5859,4539,13948,1,1
request_38,2711,f9_1_6,truck_9,2,2711,4031,2711,13948,1,1
request_39,2963,f9_0_4,truck_6,2,2963,4283,2963,13948,1,1
request_40,4105,f5_0_7,truck_4,2,4105,5425,4105,13948,1,1
request_41,4751,f6_2_2,truck_7,2,4751,6071,4751,13948,1,1
request_42,5003,f6_4_8,truck_8,2,5003,6323,5003,13948,1,1
request_43,3275,f8_0_2,truck_4,2,3275,4595,3275,13948,1,1
request_44,3717,f9_3_8,truck_4,2,3717,5037,3717,13948,1,1
request_45,5325,f0_1_4,truck_1,2,5325,6645,5325,13948,1,1
request_46,5507,f3_3_0,truck_3,2,5507,6827,5507,13948,1,1
request_47,5829,f6_0_0,truck_1,2,5829,7149,5829,13948,1,1
request_48,6151,f3_0_2,truck_6,2,6151,7471,6151,13948,1,1
request_49,4477,f5_4_4,truck_6,2,4477,5797,4477,13948,1,1
request_50,6373,f0_4_4,truck_1,2,6373,7693,6373,13948,1,1
request_51,3989,f8_4_0,truck_6,2,3989,5309,3989,13948,1,1
request_52,4689,f5_1_2,truck_0,2,4689,6009,4689,13948,1,1
request_53,4111,f1_0_8,truck_1,2,4111,5431,4111,13948,1,1
request_54,6575,f6_3_1,truck_6,2,6575,7895,6575,13948,1,1
request_55,6847,f3_0_6,truck_4,2,6847,8167,6847,13948,1,1
request_56,4413,f1_4_8,truck_8,2,4413,5733,4413,13948,1,1
request_57,7199,f4_4_1,truck_6,2,7199,8519,7199,13948,1,1
request_58,4625,f1_1_9,truck_7,2,4625,5945,4625,13948,1,1
request_59,4941,f2_0_4,truck_1,2,4941,6261,4941,13948,1,1
request_60,4797,f8_3_2,truck_8,2,4797,6117,4797,13948,1,1
request_61,7631,f6_4_9,truck_0,2,7631,8951,7631,13948,1,1
request_62,7803,f0_0_6,truck_6,2,7803,9123,7803,13948,1,1
request_63,5393,f7_3_9,truck_9,2,5393,6713,5393,13948,1,1
request_64,8115,f0_0_8,truck_9,2,8115,9435,8115,13948,1,1
request_65,8287,f3_1_6,truck_8,2,8287,9607,8287,13948,1,1
request_66,5009,f9_0_2,truck_4,2,5009,6329,5009,13948,1,1
request_67,8409,f6_1_0,truck_6,2,8409,9729,8409,13948,1,1
request_68,8721,f3_0_3,truck_7,2,8721,10041,8721,13948,1,1
request_69,9053,f3_3_8,truck_1,2,9053,10373,9053,13948,1,1
request_70,9405,f3_4_4,truck_9,2,9405,10725,9405,13948,1,1
request_71,5431,f1_1_3,truck_9,2,5431,6751,5431,13948,1,1
request_72,5813,f9_4_9,truck_4,2,5813,7133,5813,13948,1,1
request_73,9847,f0_2_6,truck_7,2,9847,11167,9847,13948,1,1
request_74,10089,f4_1_1,truck_4,2,10089,11409,10089,13948,1,1
request_75,5675,f7_2_3,truck_2,2,5675,6995,5675,13948,1,1
request_76,10311,f3_4_8,truck_7,2,10311,11631,10311,13948,1,1
request_77,6315,f9_4_0,truck_0,2,6315,7635,6315,13948,1,1
request_78,5887,f2_2_2,truck_8,2,5887,7207,5887,13948,1,1
