name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f6_1_1,truck_3,3,0,1091,0,6852,1,1
request_2,1,f7_2_0,truck_3,3,1,1021,0,6852,1,1
request_3,2,f7_4_7,truck_8,3,2,1243,0,6852,1,1
request_4,3,f9_2_1,truck_4,3,3,1091,0,6852,1,1
request_5,175,f7_1_9,truck_3,3,175,1525,175,6852,1,1
request_6,4,f9_1_1,truck_4,3,4,1213,0,6852,1,1
request_7,273,f0_1_4,truck_7,3,273,1623,273,6852,1,1
request_8,815,f4_3_2,truck_0,3,815,2165,815,6852,1,1
request_9,25,f9_2_1,truck_9,3,25,1375,25,6852,1,1
request_10,997,f6_2_4,truck_0,3,997,2347,997,6852,1,1
request_11,327,f9_0_0,truck_7,3,327,1677,327,6852,1,1
request_12,839,f1_0_6,truck_8,3,839,2189,839,6852,1,1
request_13,1499,f4_3_4,truck_0,3,1499,2849,1499,6852,1,1
request_14,507,f2_2_3,truck_7,3,507,1857,507,6852,1,1
request_15,919,f5_2_1,truck_3,3,919,2269,919,6852,1,1
request_16,1211,f5_3_6,truck_5,3,1211,2561,1211,6852,1,1
request_17,1661,f0_0_6,truck_0,3,1661,3011,1661,6852,1,1
request_18,1473,f2_0_8,truck_0,3,1473,2823,1473,6852,1,1
request_19,1625,f2_3_9,truck_1,3,1625,2975,1625,6852,1,1
request_20,931,f9_0_8,truck_9,3,931,2281,931,6852,1,1
request_21,1787,f7_3_2,truck_1,3,1787,3137,1787,6852,1,1
request_22,1393,f1_2_9,truck_7,3,1393,2743,1393,6852,1,1
request_23,2059,f7_4_8,truck_9,3,2059,3409,2059,6852,1,1
request_24,1875,f1_1_9,truck_9,3,1875,3225,1875,6852,1,1
request_25,2013,f6_0_8,truck_3,3,2013,3363,2013,6852,1,1
request_26,2427,f1_1_3,truck_3,3,2427,3777,2427,6852,1,1
request_27,2545,f0_0_0,truck_5,3,2545,3895,2545,6852,1,1
request_28,2599,f8_3_5,truck_7,3,2599,3949,2599,6852,1,1
request_29,2431,f2_0_4,truck_1,3,2431,3781,2431,6852,1,1
request_30,2643,f2_0_7,truck_7,3,2643,3993,2643,6852,1,1
request_31,2981,f9_4_1,truck_7,3,2981,4331,2981,6852,1,1
request_32,3113,f8_3_6,truck_8,3,3113,4463,3113,6852,1,1
request_33,2965,f2_4_4,truck_0,3,2965,4315,2965,6852,1,1
request_34,3365,f9_3_0,truck_9,3,3365,4715,3365,6852,1,1
request_35,3247,f5_1_9,truck_0,3,3247,4597,3247,6852,1,1
request_36,2817,f6_3_8,truck_3,3,2817,4167,2817,6852,1,1
request_37,3579,f2_0_2,truck_6,3,3579,4929,3579,6852,1,1
request_38,3607,f9_2_0,truck_9,3,3607,4957,3607,6852,1,1
request_39,3159,f6_4_5,truck_3,3,3159,4509,3159,6852,1,1
request_40,3769,f9_3_3,truck_9,3,3769,5119,3769,6852,1,1
request_41,4051,f8_4_6,truck_5,3,4051,5401,4051,6852,1,1
request_42,3801,f2_4_9,truck_3,3,3801,5151,3801,6852,1,1
request_43,3381,f3_3_0,truck_3,3,3381,4731,3381,6852,1,1
request_44,4363,f1_3_2,truck_1,3,4363,5713,4363,6852,1,1
request_45,4575,f1_2_2,truck_0,3,4575,5925,4575,6852,1,1
request_46,3763,f0_3_2,truck_1,3,3763,5113,3763,6852,1,1
request_47,4185,f3_0_0,truck_6,3,4185,5535,4185,6852,1,1
request_48,4597,f6_0_1,truck_9,3,4597,5947,4597,6852,1,1
request_49,5209,f0_0_1,truck_1,3,5209,6559,5209,6852,1,1
request_50,5461,f6_3_8,truck_0,3,5461,6811,5461,6852,1,1
