name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,121,f7_4_6,truck_4,3,121,561,121,12594,1,1
request_2,0,f8_1_0,truck_9,3,0,291,0,12594,1,1
request_3,363,f4_4_2,truck_2,3,363,803,363,12594,1,1
request_4,485,f2_3_0,truck_4,3,485,925,485,12594,1,1
request_5,251,f0_0_0,truck_8,3,251,691,251,12594,1,1
request_6,43,f6_3_1,truck_6,3,43,483,43,12594,1,1
request_7,767,f4_3_5,truck_2,3,767,1207,767,12594,1,1
request_8,1269,f7_2_9,truck_4,3,1269,1709,1269,12594,1,1
request_9,315,f3_3_6,truck_4,3,315,755,315,12594,1,1
request_10,1741,f7_3_5,truck_1,3,1741,2181,1741,12594,1,1
request_11,1983,f2_3_6,truck_3,3,1983,2423,1983,12594,1,1
request_12,587,f8_0_0,truck_3,3,587,1027,587,12594,1,1
request_13,2265,f7_1_4,truck_8,3,2265,2705,2265,12594,1,1
request_14,2487,f4_0_7,truck_3,3,2487,2927,2487,12594,1,1
request_15,633,f5_1_9,truck_6,3,633,1073,633,12594,1,1
request_16,899,f6_4_1,truck_9,3,899,1339,899,12594,1,1
request_17,2859,f1_4_6,truck_9,3,2859,3299,2859,12594,1,1
request_18,1035,f5_2_6,truck_3,3,1035,1475,1035,12594,1,1
request_19,1111,f8_0_2,truck_6,3,1111,1551,1111,12594,1,1
request_20,3111,f2_3_2,truck_3,3,3111,3551,3111,12594,1,1
request_21,1353,f8_0_1,truck_3,3,1353,1793,1353,12594,1,1
request_22,1785,f6_4_2,truck_4,3,1785,2225,1785,12594,1,1
request_23,2047,f8_2_2,truck_7,3,2047,2487,2047,12594,1,1
request_24,2249,f3_1_7,truck_9,3,2249,2689,2249,12594,1,1
request_25,1347,f0_4_6,truck_2,3,1347,1787,1347,12594,1,1
request_26,2571,f8_0_0,truck_0,3,2571,3011,2571,12594,1,1
request_27,3033,f8_0_2,truck_4,3,3033,3473,3033,12594,1,1
request_28,3463,f4_2_2,truck_0,3,3463,3903,3463,12594,1,1
request_29,1589,f0_4_6,truck_0,3,1589,2029,1589,12594,1,1
request_30,3765,f1_4_8,truck_7,3,3765,4205,3765,12594,1,1
request_31,3545,f6_1_7,truck_1,3,3545,3985,3545,12594,1,1
request_32,3967,f2_4_5,truck_7,3,3967,4407,3967,12594,1,1
request_33,2201,f9_2_5,truck_3,3,2201,2641,2201,12594,1,1
request_34,2673,f5_4_4,truck_9,3,2673,3113,2673,12594,1,1
request_35,4239,f2_0_0,truck_8,3,4239,4679,4239,12594,1,1
request_36,3997,f6_2_7,truck_0,3,3997,4437,3997,12594,1,1
request_37,4329,f3_3_0,truck_1,3,4329,4769,4329,12594,1,1
request_38,2835,f9_1_6,truck_9,3,2835,3275,2835,12594,1,1
request_39,3087,f9_0_4,truck_6,3,3087,3527,3087,12594,1,1
request_40,3599,f5_0_7,truck_4,3,3599,4039,3599,12594,1,1
request_41,4541,f6_2_2,truck_7,3,4541,4981,4541,12594,1,1
request_42,4793,f6_4_8,truck_8,3,4793,5233,4793,12594,1,1
request_43,5005,f8_0_2,truck_4,3,5005,5445,5005,12594,1,1
request_44,4041,f9_3_8,truck_4,3,4041,4481,4041,12594,1,1
request_45,4373,f0_1_4,truck_1,3,4373,4813,4373,12594,1,1
request_46,5077,f3_3_0,truck_3,3,5077,5517,5077,12594,1,1
request_47,5399,f6_0_0,truck_1,3,5399,5839,5399,12594,1,1
request_48,5721,f3_0_2,truck_6,3,5721,6161,5721,12594,1,1
request_49,4595,f5_4_4,truck_6,3,4595,5035,4595,12594,1,1
request_50,4817,f0_4_4,truck_1,3,4817,5257,4817,12594,1,1
request_51,6023,f8_4_0,truck_6,3,6023,6463,6023,12594,1,1
request_52,5129,f5_1_2,truck_0,3,5129,5569,5129,12594,1,1
request_53,4461,f1_0_8,truck_1,3,4461,4901,4461,12594,1,1
request_54,6125,f6_3_1,truck_6,3,6125,6565,6125,12594,1,1
request_55,6397,f3_0_6,truck_4,3,6397,6837,6397,12594,1,1
request_56,4763,f1_4_8,truck_8,3,4763,5203,4763,12594,1,1
request_57,5245,f4_4_1,truck_6,3,5245,5685,5245,12594,1,1
request_58,5357,f1_1_9,truck_7,3,5357,5797,5357,12594,1,1
request_59,5529,f2_0_4,truck_1,3,5529,5969,5529,12594,1,1
request_60,6609,f8_3_2,truck_8,3,6609,7049,6609,12594,1,1
request_61,7061,f6_4_9,truck_0,3,7061,7501,7061,12594,1,1
request_62,5301,f0_0_6,truck_6,3,5301,5741,5301,12594,1,1
request_63,5981,f7_3_9,truck_9,3,5981,6421,5981,12594,1,1
request_64,5613,f0_0_8,truck_9,3,5613,6053,5613,12594,1,1
request_65,7353,f3_1_6,truck_8,3,7353,7793,7353,12594,1,1
request_66,5775,f9_0_2,truck_4,3,5775,6215,5775,12594,1,1
request_67,7475,f6_1_0,truck_6,3,7475,7915,7475,12594,1,1
request_68,7787,f3_0_3,truck_7,3,7787,8227,7787,12594,1,1
request_69,8119,f3_3_8,truck_1,3,8119,8559,8119,12594,1,1
request_70,8471,f3_4_4,truck_9,3,8471,8911,8471,12594,1,1
request_71,6463,f1_1_3,truck_9,3,6463,6903,6463,12594,1,1
request_72,6257,f9_4_9,truck_4,3,6257,6697,6257,12594,1,1
request_73,6679,f0_2_6,truck_7,3,6679,7119,6679,12594,1,1
request_74,6605,f4_1_1,truck_4,3,6605,7045,6605,12594,1,1
request_75,6987,f7_2_3,truck_2,3,6987,7427,6987,12594,1,1
request_76,8713,f3_4_8,truck_7,3,8713,9153,8713,12594,1,1
request_77,7181,f9_4_0,truck_0,3,7181,7621,7181,12594,1,1
request_78,7199,f2_2_2,truck_8,3,7199,7639,7199,12594,1,1
request_79,7743,f9_3_9,truck_9,3,7743,8183,7743,12594,1,1
request_80,9135,f8_4_6,truck_2,3,9135,9575,9135,12594,1,1
request_81,9497,f6_3_5,truck_9,3,9497,9937,9497,12594,1,1
request_82,9899,f8_4_4,truck_0,3,9899,10339,9899,12594,1,1
request_83,7501,f4_2_3,truck_8,3,7501,7941,7501,12594,1,1
request_84,10441,f8_1_5,truck_2,3,10441,10881,10441,12594,1,1
request_85,7753,f7_4_8,truck_9,3,7753,8193,7753,12594,1,1
request_86,8425,f5_0_8,truck_4,3,8425,8865,8425,12594,1,1
request_87,7935,f4_3_5,truck_9,3,7935,8375,7935,12594,1,1
request_88,8297,f7_0_2,truck_0,3,8297,8737,8297,12594,1,1
request_89,8799,f4_0_4,truck_0,3,8799,9239,8799,12594,1,1
request_90,8857,f0_4_2,truck_8,3,8857,9297,8857,12594,1,1
request_91,9171,f7_2_3,truck_6,3,9171,9611,9171,12594,1,1
request_92,9563,f2_3_2,truck_5,3,9563,10003,9563,12594,1,1
request_93,10165,f4_4_3,truck_0,3,10165,10605,10165,12594,1,1
request_94,10657,f7_4_2,truck_1,3,10657,11097,10657,12594,1,1
request_95,10899,f1_3_6,truck_3,3,10899,11339,10899,12594,1,1
request_96,9129,f0_1_0,truck_0,3,9129,9569,9129,12594,1,1
request_97,11271,f1_1_1,truck_9,3,11271,11711,11271,12594,1,1
request_98,9431,f5_4_4,truck_7,3,9431,9871,9431,12594,1,1
request_99,10663,f3_3_0,truck_9,3,10663,11103,10663,12594,1,1
request_100,11473,f2_2_8,truck_7,3,11473,11913,11473,12594,1,1
