name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,31,f2_1_8,truck_2,2,31,471,31,7804,1,1
request_2,0,f1_0_1,truck_0,2,0,361,0,7804,1,1
request_3,1,f3_4_8,truck_9,2,1,411,0,7804,1,1
request_4,283,f1_2_7,truck_4,2,283,723,283,7804,1,1
request_5,51,f0_3_3,truck_2,2,51,491,51,7804,1,1
request_6,505,f4_0_0,truck_0,2,505,945,505,7804,1,1
request_7,361,f9_0_8,truck_0,2,361,801,361,7804,1,1
request_8,251,f8_0_0,truck_1,2,251,691,251,7804,1,1
request_9,2,f7_3_2,truck_6,2,2,431,0,7804,1,1
request_10,123,f2_1_0,truck_1,2,123,563,123,7804,1,1
request_11,161,f5_1_8,truck_0,2,161,601,161,7804,1,1
request_12,455,f2_3_8,truck_4,2,455,895,455,7804,1,1
request_13,747,f1_3_6,truck_2,2,747,1187,747,7804,1,1
request_14,1069,f1_0_3,truck_9,2,1069,1509,1069,7804,1,1
request_15,767,f2_0_7,truck_1,2,767,1207,767,7804,1,1
request_16,963,f9_1_3,truck_5,2,963,1403,963,7804,1,1
request_17,623,f8_1_4,truck_7,2,623,1063,623,7804,1,1
request_18,905,f8_0_3,truck_4,2,905,1345,905,7804,1,1
request_19,1127,f8_0_0,truck_9,2,1127,1567,1127,7804,1,1
request_20,1491,f1_4_6,truck_4,2,1491,1931,1491,7804,1,1
request_21,193,f3_0_4,truck_2,2,193,633,193,7804,1,1
request_22,211,f6_1_3,truck_4,2,211,651,211,7804,1,1
request_23,383,f7_1_5,truck_0,2,383,823,383,7804,1,1
request_24,1449,f8_2_7,truck_4,2,1449,1889,1449,7804,1,1
request_25,1771,f8_4_0,truck_2,2,1771,2211,1771,7804,1,1
request_26,403,f0_4_3,truck_8,2,403,843,403,7804,1,1
request_27,624,f6_0_2,truck_8,2,624,1063,623,7804,1,1
request_28,1035,f6_3_5,truck_4,2,1035,1475,1035,7804,1,1
request_29,423,f5_0_2,truck_0,2,423,863,423,7804,1,1
request_30,1813,f1_3_8,truck_2,2,1813,2253,1813,7804,1,1
request_31,2215,f4_3_6,truck_2,2,2215,2655,2215,7804,1,1
request_32,775,f0_4_4,truck_2,2,775,1215,775,7804,1,1
request_33,1545,f9_1_7,truck_2,2,1545,1985,1545,7804,1,1
request_34,2043,f8_3_2,truck_8,2,2043,2483,2043,7804,1,1
request_35,755,f5_2_3,truck_1,2,755,1195,755,7804,1,1
request_36,415,f3_0_0,truck_0,2,415,855,415,7804,1,1
request_37,1847,f9_0_4,truck_9,2,1847,2287,1847,7804,1,1
request_38,1047,f5_3_6,truck_5,2,1047,1487,1047,7804,1,1
request_39,2135,f8_4_1,truck_9,2,2135,2575,2135,7804,1,1
request_40,2397,f8_2_4,truck_4,2,2397,2837,2397,7804,1,1
request_41,1349,f5_0_4,truck_9,2,1349,1789,1349,7804,1,1
request_42,2587,f4_0_6,truck_6,2,2587,3027,2587,7804,1,1
request_43,1772,f5_4_9,truck_7,2,1772,2211,1771,7804,1,1
request_44,2979,f4_1_5,truck_7,2,2979,3419,2979,7804,1,1
request_45,3241,f1_3_0,truck_4,2,3241,3681,3241,7804,1,1
request_46,777,f3_0_2,truck_0,2,777,1217,777,7804,1,1
request_47,2839,f8_0_6,truck_2,2,2839,3279,2839,7804,1,1
request_48,1128,f0_2_1,truck_8,2,1128,1567,1127,7804,1,1
request_49,1629,f0_2_3,truck_8,2,1629,2069,1629,7804,1,1
request_50,1497,f6_1_3,truck_9,2,1497,1937,1497,7804,1,1
request_51,889,f2_4_0,truck_3,2,889,1329,889,7804,1,1
request_52,2063,f5_1_7,truck_6,2,2063,2503,2063,7804,1,1
request_53,3523,f4_3_5,truck_7,2,3523,3963,3523,7804,1,1
request_54,1189,f3_2_1,truck_6,2,1189,1629,1189,7804,1,1
request_55,2159,f9_4_8,truck_8,2,2159,2599,2159,7804,1,1
request_56,3785,f1_4_7,truck_5,2,3785,4225,3785,7804,1,1
request_57,4237,f4_0_6,truck_6,2,4237,4677,4237,7804,1,1
request_58,1111,f2_0_1,truck_6,2,1111,1551,1111,7804,1,1
request_59,1919,f6_1_6,truck_2,2,1919,2359,1919,7804,1,1
request_60,1383,f2_3_8,truck_9,2,1383,1823,1383,7804,1,1
request_61,1461,f3_2_7,truck_9,2,1461,1901,1461,7804,1,1
request_62,906,f7_2_3,truck_0,2,906,1345,905,7804,1,1
request_63,1763,f3_1_0,truck_9,2,1763,2203,1763,7804,1,1
request_64,2475,f5_2_9,truck_9,2,2475,2915,2475,7804,1,1
request_65,2421,f9_0_2,truck_6,2,2421,2861,2421,7804,1,1
request_66,4409,f1_0_0,truck_0,2,4409,4849,4409,7804,1,1
request_67,2091,f0_3_0,truck_8,2,2091,2531,2091,7804,1,1
request_68,1675,f2_1_4,truck_1,2,1675,2115,1675,7804,1,1
request_69,1267,f7_3_2,truck_9,2,1267,1707,1267,7804,1,1
request_70,2231,f6_0_7,truck_6,2,2231,2671,2231,7804,1,1
request_71,2027,f2_1_8,truck_0,2,2027,2467,2027,7804,1,1
request_72,2055,f3_1_5,truck_1,2,2055,2495,2055,7804,1,1
request_73,4641,f1_3_8,truck_6,2,4641,5081,4641,7804,1,1
request_74,5073,f4_2_9,truck_5,2,5073,5513,5073,7804,1,1
request_75,2543,f0_2_1,truck_7,2,2543,2983,2543,7804,1,1
request_76,2563,f6_4_8,truck_9,2,2563,3003,2563,7804,1,1
request_77,3381,f8_4_7,truck_2,2,3381,3821,3381,7804,1,1
request_78,3073,f9_2_7,truck_0,2,3073,3513,3073,7804,1,1
