name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,106,f6_1_1,truck_9,2,106,556,106,12582,1,1
request_2,36,f7_2_0,truck_5,2,36,486,36,12582,1,1
request_3,358,f7_4_7,truck_4,2,358,808,358,12582,1,1
request_4,0,f9_2_1,truck_2,2,0,376,0,12582,1,1
request_5,680,f7_1_9,truck_5,2,680,1130,680,12582,1,1
request_6,138,f9_1_1,truck_8,2,138,588,138,12582,1,1
request_7,770,f0_1_4,truck_4,2,770,1220,770,12582,1,1
request_8,1,f4_3_2,truck_4,2,1,436,0,12582,1,1
request_9,1032,f9_2_1,truck_0,2,1032,1482,1032,12582,1,1
request_10,568,f6_2_4,truck_9,2,568,1018,568,12582,1,1
request_11,1394,f9_0_0,truck_0,2,1394,1844,1394,12582,1,1
request_12,107,f1_0_6,truck_4,2,107,556,106,12582,1,1
request_13,258,f4_3_4,truck_8,2,258,708,258,12582,1,1
request_14,960,f2_2_3,truck_1,2,960,1410,960,12582,1,1
request_15,1002,f5_2_1,truck_7,2,1002,1452,1002,12582,1,1
request_16,1404,f5_3_6,truck_9,2,1404,1854,1404,12582,1,1
request_17,1706,f0_0_6,truck_6,2,1706,2156,1706,12582,1,1
request_18,1152,f2_0_8,truck_7,2,1152,1602,1152,12582,1,1
request_19,1324,f2_3_9,truck_1,2,1324,1774,1324,12582,1,1
request_20,1978,f9_0_8,truck_4,2,1978,2428,1978,12582,1,1
request_21,1676,f7_3_2,truck_1,2,1676,2126,1676,12582,1,1
request_22,518,f1_2_9,truck_8,2,518,968,518,12582,1,1
request_23,1928,f7_4_8,truck_2,2,1928,2378,1928,12582,1,1
request_24,950,f1_1_9,truck_4,2,950,1400,950,12582,1,1
request_25,1677,f6_0_8,truck_9,2,1677,2126,1676,12582,1,1
request_26,1502,f1_1_3,truck_8,2,1502,1952,1502,12582,1,1
request_27,2760,f0_0_0,truck_9,2,2760,3210,2760,12582,1,1
request_28,46,f8_3_5,truck_4,2,46,496,46,12582,1,1
request_29,2178,f2_0_4,truck_4,2,2178,2628,2178,12582,1,1
request_30,2520,f2_0_7,truck_7,2,2520,2970,2520,12582,1,1
request_31,2882,f9_4_1,truck_4,2,2882,3332,2882,12582,1,1
request_32,308,f8_3_6,truck_2,2,308,758,308,12582,1,1
request_33,2842,f2_4_4,truck_4,2,2842,3292,2842,12582,1,1
request_34,3074,f9_3_0,truck_1,2,3074,3524,3074,12582,1,1
request_35,2460,f5_1_9,truck_3,2,2460,2910,2460,12582,1,1
request_36,3284,f6_3_8,truck_9,2,3284,3734,3284,12582,1,1
request_37,3926,f2_0_2,truck_9,2,3926,4376,3926,12582,1,1
request_38,3456,f9_2_0,truck_6,2,3456,3906,3456,12582,1,1
request_39,4348,f6_4_5,truck_4,2,4348,4798,4348,12582,1,1
request_40,3758,f9_3_3,truck_3,2,3758,4208,3758,12582,1,1
request_41,670,f8_4_6,truck_0,2,670,1120,670,12582,1,1
request_42,4470,f2_4_9,truck_2,2,4470,4920,4470,12582,1,1
request_43,1153,f3_3_0,truck_7,2,1153,1602,1152,12582,1,1
request_44,2084,f1_3_2,truck_8,2,2084,2534,2084,12582,1,1
request_45,2586,f1_2_2,truck_3,2,2586,3036,2586,12582,1,1
request_46,4290,f0_3_2,truck_7,2,4290,4740,4290,12582,1,1
request_47,1574,f3_0_0,truck_7,2,1574,2024,1574,12582,1,1
request_48,4722,f6_0_1,truck_6,2,4722,5172,4722,12582,1,1
request_49,4902,f0_0_1,truck_6,2,4902,5352,4902,12582,1,1
request_50,4834,f6_3_8,truck_7,2,4834,5284,4834,12582,1,1
request_51,1766,f3_1_8,truck_3,2,1766,2216,1766,12582,1,1
request_52,2038,f3_0_4,truck_7,2,2038,2488,2038,12582,1,1
request_53,2180,f8_0_9,truck_2,2,2180,2630,2180,12582,1,1
request_54,610,f4_4_0,truck_4,2,610,1060,610,12582,1,1
request_55,2362,f3_0_7,truck_7,2,2362,2812,2362,12582,1,1
request_56,1062,f4_4_0,truck_6,2,1062,1512,1062,12582,1,1
request_57,2672,f7_0_2,truck_2,2,2672,3122,2672,12582,1,1
request_58,5434,f0_2_8,truck_9,2,5434,5884,5434,12582,1,1
request_59,5646,f9_3_7,truck_6,2,5646,6096,5646,12582,1,1
request_60,6138,f0_1_1,truck_5,2,6138,6588,6138,12582,1,1
request_61,2894,f7_2_4,truck_0,2,2894,3344,2894,12582,1,1
