name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,41,f1_1_7,truck_3,2,41,481,41,5844,1,1
request_2,161,f8_2_3,truck_5,2,161,601,161,5844,1,1
request_3,0,f7_3_1,truck_8,2,0,361,0,5844,1,1
request_4,1,f2_2_7,truck_8,2,1,431,0,5844,1,1
request_5,493,f4_4_7,truck_5,2,493,933,493,5844,1,1
request_6,1075,f4_2_4,truck_5,2,1075,1515,1075,5844,1,1
request_7,151,f6_2_5,truck_0,2,151,591,151,5844,1,1
request_8,173,f7_4_4,truck_2,2,173,613,173,5844,1,1
request_9,162,f0_4_6,truck_7,2,162,601,161,5844,1,1
request_10,583,f0_1_4,truck_4,2,583,1023,583,5844,1,1
request_11,693,f8_1_7,truck_1,2,693,1133,693,5844,1,1
request_12,1597,f4_1_6,truck_5,2,1597,2037,1597,5844,1,1
request_13,375,f7_3_1,truck_7,2,375,815,375,5844,1,1
request_14,955,f0_0_1,truck_6,2,955,1395,955,5844,1,1
request_15,2009,f4_2_2,truck_3,2,2009,2449,2009,5844,1,1
request_16,597,f7_1_0,truck_4,2,597,1037,597,5844,1,1
request_17,303,f2_1_4,truck_5,2,303,743,303,5844,1,1
request_18,81,f9_2_2,truck_7,2,81,521,81,5844,1,1
request_19,403,f9_0_0,truck_5,2,403,843,403,5844,1,1
request_20,1277,f0_1_5,truck_3,2,1277,1717,1277,5844,1,1
request_21,1669,f0_1_2,truck_4,2,1669,2109,1669,5844,1,1
request_22,42,f5_2_0,truck_0,2,42,481,41,5844,1,1
request_23,1125,f9_1_9,truck_0,2,1125,1565,1125,5844,1,1
request_24,181,f3_4_0,truck_7,2,181,621,181,5844,1,1
request_25,565,f2_0_8,truck_9,2,565,1005,565,5844,1,1
request_26,2401,f4_1_1,truck_5,2,2401,2841,2401,5844,1,1
request_27,2101,f0_1_4,truck_3,2,2101,2541,2101,5844,1,1
request_28,837,f2_1_0,truck_1,2,837,1277,837,5844,1,1
request_29,2883,f4_1_8,truck_5,2,2883,3323,2883,5844,1,1
request_30,3245,f4_4_7,truck_9,2,3245,3685,3245,5844,1,1
request_31,1029,f2_1_6,truck_7,2,1029,1469,1029,5844,1,1
request_32,1271,f2_1_5,truck_5,2,1271,1711,1271,5844,1,1
request_33,1463,f2_0_9,truck_8,2,1463,1903,1463,5844,1,1
request_34,3507,f4_2_9,truck_2,2,3507,3947,3507,5844,1,1
request_35,1835,f2_4_4,truck_5,2,1835,2275,1835,5844,1,1
request_36,2553,f0_1_0,truck_9,2,2553,2993,2553,5844,1,1
request_37,1245,f8_1_8,truck_5,2,1245,1685,1245,5844,1,1
request_38,623,f5_2_8,truck_4,2,623,1063,623,5844,1,1
request_39,494,f6_2_1,truck_2,2,494,933,493,5844,1,1
request_40,3729,f1_4_2,truck_5,2,3729,4169,3729,5844,1,1
request_41,1647,f9_4_6,truck_9,2,1647,2087,1647,5844,1,1
request_42,1887,f8_2_9,truck_0,2,1887,2327,1887,5844,1,1
request_43,4051,f1_1_0,truck_7,2,4051,4491,4051,5844,1,1
request_44,353,f3_1_6,truck_8,2,353,793,353,5844,1,1
request_45,849,f7_1_0,truck_8,2,849,1289,849,5844,1,1
request_46,1021,f7_0_5,truck_7,2,1021,1461,1021,5844,1,1
request_47,1899,f9_1_8,truck_8,2,1899,2339,1899,5844,1,1
request_48,4573,f4_1_1,truck_5,2,4573,5013,4573,5844,1,1
request_49,2429,f8_1_5,truck_5,2,2429,2869,2429,5844,1,1
request_50,956,f6_3_5,truck_4,2,956,1395,955,5844,1,1
