name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f2_1_8,truck_6,2,0,1141,0,4380,1,1
request_2,111,f5_2_2,truck_9,2,111,1461,111,4380,1,1
request_3,1,f3_3_4,truck_8,2,1,1301,0,4380,1,1
request_4,2,f6_0_1,truck_9,2,2,1201,0,4380,1,1
request_5,223,f6_1_2,truck_6,2,223,1573,223,4380,1,1
request_6,3,f0_3_2,truck_1,2,3,1141,0,4380,1,1
request_7,253,f0_0_6,truck_8,2,253,1603,253,4380,1,1
request_8,4,f8_1_8,truck_9,2,4,1251,0,4380,1,1
request_9,163,f2_2_9,truck_9,2,163,1513,163,4380,1,1
request_10,625,f2_1_7,truck_5,2,625,1975,625,4380,1,1
request_11,5,f9_4_7,truck_7,2,5,1301,0,4380,1,1
request_12,585,f4_3_5,truck_2,2,585,1935,585,4380,1,1
request_13,53,f8_1_8,truck_8,2,53,1403,53,4380,1,1
request_14,1007,f4_3_8,truck_5,2,1007,2357,1007,4380,1,1
request_15,455,f6_1_9,truck_2,2,455,1805,455,4380,1,1
request_16,6,f1_2_5,truck_0,2,6,1121,0,4380,1,1
request_17,787,f6_1_7,truck_8,2,787,2137,787,4380,1,1
request_18,245,f8_3_4,truck_9,2,245,1595,245,4380,1,1
request_19,493,f5_1_1,truck_0,2,493,1843,493,4380,1,1
request_20,7,f7_2_0,truck_8,2,7,1301,0,4380,1,1
request_21,1179,f6_3_5,truck_4,2,1179,2529,1179,4380,1,1
request_22,1339,f0_3_2,truck_1,2,1339,2689,1339,4380,1,1
request_23,164,f7_2_9,truck_2,2,164,1513,163,4380,1,1
request_24,715,f5_4_5,truck_7,2,715,2065,715,4380,1,1
request_25,433,f3_0_0,truck_8,2,433,1783,433,4380,1,1
request_26,1551,f0_1_5,truck_0,2,1551,2901,1551,4380,1,1
request_27,557,f8_3_2,truck_6,2,557,1907,557,4380,1,1
request_28,2013,f4_3_6,truck_0,2,2013,3363,2013,4380,1,1
request_29,365,f7_0_9,truck_7,2,365,1715,365,4380,1,1
request_30,779,f8_3_9,truck_3,2,779,2129,779,4380,1,1
request_31,558,f7_0_7,truck_8,2,558,1907,557,4380,1,1
request_32,254,f9_1_0,truck_9,2,254,1603,253,4380,1,1
request_33,845,f3_4_7,truck_5,2,845,2195,845,4380,1,1
request_34,1031,f8_0_0,truck_9,2,1031,2381,1031,4380,1,1
request_35,2385,f4_2_2,truck_3,2,2385,3735,2385,4380,1,1
request_36,575,f9_1_7,truck_0,2,575,1925,575,4380,1,1
request_37,1253,f8_3_9,truck_5,2,1253,2603,1253,4380,1,1
request_38,2577,f0_4_8,truck_0,2,2577,3927,2577,4380,1,1
request_39,8,f1_1_7,truck_1,2,8,1233,0,4380,1,1
request_40,967,f2_0_8,truck_4,2,967,2317,967,4380,1,1
request_41,1027,f9_3_2,truck_6,2,1027,2377,1027,4380,1,1
request_42,2909,f4_1_8,truck_1,2,2909,4259,2909,4380,1,1
request_43,1481,f6_1_3,truck_0,2,1481,2831,1481,4380,1,1
request_44,1397,f3_0_0,truck_8,2,1397,2747,1397,4380,1,1
request_45,1167,f5_0_3,truck_3,2,1167,2517,1167,4380,1,1
request_46,1809,f3_4_2,truck_9,2,1809,3159,1809,4380,1,1
request_47,2201,f3_2_5,truck_8,2,2201,3551,2201,4380,1,1
request_48,1549,f5_4_2,truck_3,2,1549,2899,1549,4380,1,1
request_49,1981,f5_4_2,truck_4,2,1981,3331,1981,4380,1,1
request_50,1459,f9_0_2,truck_5,2,1459,2809,1459,4380,1,1
