name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f3_1_1,truck_9,3,0,1071,0,6368,1,1
request_2,1,f1_2_5,truck_1,3,1,1041,0,6368,1,1
request_3,81,f6_2_5,truck_4,3,81,1401,81,6368,1,1
request_4,503,f0_3_6,truck_7,3,503,1823,503,6368,1,1
request_5,2,f5_1_7,truck_1,3,2,1221,0,6368,1,1
request_6,3,f3_3_2,truck_4,3,3,1273,0,6368,1,1
request_7,765,f0_2_8,truck_0,3,765,2085,765,6368,1,1
request_8,183,f5_0_3,truck_6,3,183,1503,183,6368,1,1
request_9,1007,f0_1_8,truck_7,3,1007,2327,1007,6368,1,1
request_10,295,f4_1_6,truck_5,3,295,1615,295,6368,1,1
request_11,1459,f0_3_4,truck_8,3,1459,2779,1459,6368,1,1
request_12,1881,f0_4_5,truck_3,3,1881,3201,1881,6368,1,1
request_13,847,f4_1_2,truck_6,3,847,2167,847,6368,1,1
request_14,173,f8_1_3,truck_5,3,173,1493,173,6368,1,1
request_15,495,f1_1_1,truck_5,3,495,1815,495,6368,1,1
request_16,455,f2_1_1,truck_4,3,455,1775,455,6368,1,1
request_17,2243,f6_1_3,truck_8,3,2243,3563,2243,6368,1,1
request_18,4,f9_2_3,truck_9,3,4,1201,0,6368,1,1
request_19,1177,f5_3_8,truck_4,3,1177,2497,1177,6368,1,1
request_20,1189,f3_4_8,truck_6,3,1189,2509,1189,6368,1,1
request_21,423,f9_3_8,truck_0,3,423,1743,423,6368,1,1
request_22,2695,f0_2_3,truck_7,3,2695,4015,2695,6368,1,1
request_23,987,f8_2_9,truck_6,3,987,2307,987,6368,1,1
request_24,1499,f2_4_4,truck_9,3,1499,2819,1499,6368,1,1
request_25,1309,f1_2_2,truck_8,3,1309,2629,1309,6368,1,1
request_26,1581,f1_0_8,truck_2,3,1581,2901,1581,6368,1,1
request_27,1411,f3_0_4,truck_3,3,1411,2731,1411,6368,1,1
request_28,2013,f8_0_8,truck_6,3,2013,3333,2013,6368,1,1
request_29,2265,f1_4_0,truck_0,3,2265,3585,2265,6368,1,1
request_30,1941,f5_4_0,truck_4,3,1941,3261,1941,6368,1,1
request_31,3047,f6_1_9,truck_1,3,3047,4367,3047,6368,1,1
request_32,1713,f3_3_6,truck_1,3,1713,3033,1713,6368,1,1
request_33,2423,f5_2_3,truck_0,3,2423,3743,2423,6368,1,1
request_34,3279,f0_3_1,truck_7,3,3279,4599,3279,6368,1,1
request_35,3551,f0_2_9,truck_1,3,3551,4871,3551,6368,1,1
request_36,2585,f2_0_2,truck_2,3,2585,3905,2585,6368,1,1
request_37,3873,f6_4_0,truck_3,3,3873,5193,3873,6368,1,1
request_38,2055,f4_1_3,truck_8,3,2055,3375,2055,6368,1,1
request_39,2327,f3_0_7,truck_0,3,2327,3647,2327,6368,1,1
request_40,3067,f5_4_2,truck_4,3,3067,4387,3067,6368,1,1
request_41,2889,f4_2_6,truck_5,3,2889,4209,2889,6368,1,1
request_42,3339,f2_4_9,truck_8,3,3339,4659,3339,6368,1,1
request_43,5,f7_4_7,truck_8,3,5,1161,0,6368,1,1
request_44,4295,f6_4_9,truck_8,3,4295,5615,4295,6368,1,1
request_45,3552,f2_2_2,truck_2,3,3552,4871,3551,6368,1,1
request_46,4153,f5_3_7,truck_4,3,4153,5473,4153,6368,1,1
request_47,4745,f5_1_2,truck_3,3,4745,6065,4745,6368,1,1
request_48,2737,f8_3_7,truck_8,3,2737,4057,2737,6368,1,1
request_49,73,f7_1_4,truck_9,3,73,1393,73,6368,1,1
request_50,4927,f2_4_3,truck_1,3,4927,6247,4927,6368,1,1
