name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,11,f_2_1,truck_1,2,11,27,11,984,1,1
request_2,29,f_7_12,truck_2,2,29,45,29,984,1,1
request_3,47,f_7_1,truck_3,2,47,63,47,984,1,1
request_4,69,f_3_0,truck_3,2,69,85,69,984,1,1
request_5,91,f_4_15,truck_2,2,91,107,91,984,1,1
request_6,105,f_4_9,truck_2,2,105,121,105,984,1,1
request_7,121,f_6_3,truck_0,2,121,137,121,984,1,1
request_8,135,f_7_4,truck_0,2,135,151,135,984,1,1
request_9,159,f_1_12,truck_3,2,159,175,159,984,1,1
request_10,185,f_1_3,truck_1,2,185,201,185,984,1,1
request_11,203,f_7_10,truck_0,2,203,219,203,984,1,1
request_12,223,f_4_7,truck_2,2,223,239,223,984,1,1
request_13,243,f_7_1,truck_2,2,243,259,243,984,1,1
request_14,277,f_1_0,truck_2,2,277,293,277,984,1,1
request_15,295,f_4_9,truck_1,2,295,311,295,984,1,1
request_16,319,f_6_12,truck_1,2,319,335,319,984,1,1
request_17,347,f_2_13,truck_2,2,347,363,347,984,1,1
request_18,355,f_8_8,truck_3,2,355,371,355,984,1,1
request_19,371,f_8_3,truck_2,2,371,387,371,984,1,1
request_20,395,f_1_3,truck_1,2,395,411,395,984,1,1
request_21,415,f_1_3,truck_1,2,415,431,415,984,1,1
request_22,431,f_5_5,truck_0,2,431,447,431,984,1,1
request_23,451,f_8_8,truck_0,2,451,467,451,984,1,1
request_24,473,f_4_0,truck_2,2,473,489,473,984,1,1
request_25,493,f_2_11,truck_3,2,493,509,493,984,1,1
request_26,513,f_4_6,truck_2,2,513,529,513,984,1,1
request_27,537,f_1_3,truck_1,2,537,553,537,984,1,1
request_28,565,f_2_12,truck_0,2,565,581,565,984,1,1
request_29,587,f_4_8,truck_2,2,587,603,587,984,1,1
request_30,609,f_4_15,truck_3,2,609,625,609,984,1,1
request_31,627,f_2_13,truck_3,2,627,643,627,984,1,1
request_32,649,f_2_13,truck_2,2,649,665,649,984,1,1
request_33,671,f_2_12,truck_3,2,671,687,671,984,1,1
request_34,691,f_4_10,truck_0,2,691,707,691,984,1,1
request_35,713,f_3_5,truck_2,2,713,729,713,984,1,1
request_36,743,f_1_2,truck_3,2,743,759,743,984,1,1
request_37,753,f_7_11,truck_2,2,753,769,753,984,1,1
request_38,767,f_5_7,truck_1,2,767,783,767,984,1,1
request_39,779,f_6_2,truck_1,2,779,795,779,984,1,1
request_40,799,f_2_7,truck_2,2,799,815,799,984,1,1
request_41,813,f_8_15,truck_3,2,813,829,813,984,1,1
request_42,823,f_7_14,truck_0,2,823,839,823,984,1,1
request_43,845,f_1_15,truck_3,2,845,861,845,984,1,1
request_44,863,f_3_10,truck_3,2,863,879,863,984,1,1
request_45,875,f_6_12,truck_3,2,875,891,875,984,1,1
request_46,887,f_6_11,truck_2,2,887,903,887,984,1,1
request_47,897,f_8_7,truck_3,2,897,913,897,984,1,1
request_48,917,f_4_6,truck_2,2,917,933,917,984,1,1
request_49,927,f_7_10,truck_2,2,927,943,927,984,1,1
request_50,939,f_6_5,truck_1,2,939,955,939,984,1,1
