name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,9,f_5_15,truck_3,2,9,25,9,1966,1,1
request_2,25,f_6_14,truck_2,2,25,41,25,1966,1,1
request_3,35,f_7_5,truck_1,2,35,51,35,1966,1,1
request_4,51,f_8_8,truck_0,2,51,67,51,1966,1,1
request_5,67,f_6_14,truck_2,2,67,83,67,1966,1,1
request_6,79,f_8_6,truck_3,2,79,95,79,1966,1,1
request_7,105,f_1_3,truck_1,2,105,121,105,1966,1,1
request_8,131,f_4_11,truck_1,2,131,147,131,1966,1,1
request_9,147,f_8_8,truck_0,2,147,163,147,1966,1,1
request_10,165,f_6_3,truck_3,2,165,181,165,1966,1,1
request_11,179,f_8_3,truck_0,2,179,195,179,1966,1,1
request_12,205,f_1_14,truck_1,2,205,221,205,1966,1,1
request_13,227,f_4_12,truck_3,2,227,243,227,1966,1,1
request_14,247,f_2_15,truck_0,2,247,263,247,1966,1,1
request_15,265,f_5_5,truck_2,2,265,281,265,1966,1,1
request_16,279,f_5_9,truck_3,2,279,295,279,1966,1,1
request_17,309,f_1_1,truck_2,2,309,325,309,1966,1,1
request_18,329,f_2_11,truck_3,2,329,345,329,1966,1,1
request_19,353,f_3_3,truck_0,2,353,369,353,1966,1,1
request_20,363,f_8_5,truck_1,2,363,379,363,1966,1,1
request_21,373,f_7_2,truck_0,2,373,389,373,1966,1,1
request_22,401,f_2_4,truck_3,2,401,417,401,1966,1,1
request_23,415,f_7_6,truck_1,2,415,431,415,1966,1,1
request_24,437,f_2_1,truck_1,2,437,453,437,1966,1,1
request_25,455,f_5_15,truck_3,2,455,471,455,1966,1,1
request_26,479,f_2_0,truck_3,2,479,495,479,1966,1,1
request_27,505,f_1_0,truck_3,2,505,521,505,1966,1,1
request_28,519,f_7_15,truck_1,2,519,535,519,1966,1,1
request_29,547,f_2_10,truck_1,2,547,563,547,1966,1,1
request_30,573,f_2_11,truck_2,2,573,589,573,1966,1,1
request_31,589,f_8_13,truck_1,2,589,605,589,1966,1,1
request_32,605,f_7_15,truck_1,2,605,621,605,1966,1,1
request_33,621,f_3_5,truck_1,2,621,637,621,1966,1,1
request_34,637,f_8_11,truck_0,2,637,653,637,1966,1,1
request_35,653,f_5_5,truck_1,2,653,669,653,1966,1,1
request_36,669,f_6_6,truck_3,2,669,685,669,1966,1,1
request_37,689,f_2_10,truck_3,2,689,705,689,1966,1,1
request_38,697,f_8_8,truck_2,2,697,713,697,1966,1,1
request_39,711,f_6_8,truck_1,2,711,727,711,1966,1,1
request_40,729,f_8_11,truck_1,2,729,745,729,1966,1,1
request_41,737,f_8_2,truck_0,2,737,753,737,1966,1,1
request_42,759,f_3_6,truck_1,2,759,775,759,1966,1,1
request_43,781,f_3_14,truck_3,2,781,797,781,1966,1,1
request_44,811,f_2_5,truck_3,2,811,827,811,1966,1,1
request_45,835,f_2_2,truck_1,2,835,851,835,1966,1,1
request_46,861,f_1_8,truck_3,2,861,877,861,1966,1,1
request_47,887,f_3_6,truck_3,2,887,903,887,1966,1,1
request_48,903,f_5_13,truck_2,2,903,919,903,1966,1,1
request_49,937,f_1_0,truck_2,2,937,953,937,1966,1,1
request_50,953,f_6_6,truck_3,2,953,969,953,1966,1,1
request_51,975,f_3_11,truck_1,2,975,991,975,1966,1,1
request_52,993,f_3_7,truck_2,2,993,1009,993,1966,1,1
request_53,1005,f_7_8,truck_1,2,1005,1021,1005,1966,1,1
request_54,1031,f_4_13,truck_1,2,1031,1047,1031,1966,1,1
request_55,1053,f_3_8,truck_3,2,1053,1069,1053,1966,1,1
request_56,1071,f_4_13,truck_2,2,1071,1087,1071,1966,1,1
request_57,1087,f_6_10,truck_1,2,1087,1103,1087,1966,1,1
request_58,1113,f_1_7,truck_3,2,1113,1129,1113,1966,1,1
request_59,1121,f_8_12,truck_2,2,1121,1137,1121,1966,1,1
request_60,1151,f_1_2,truck_2,2,1151,1167,1151,1966,1,1
request_61,1167,f_6_15,truck_0,2,1167,1183,1167,1966,1,1
request_62,1181,f_7_12,truck_2,2,1181,1197,1181,1966,1,1
request_63,1207,f_1_2,truck_1,2,1207,1223,1207,1966,1,1
request_64,1219,f_7_4,truck_2,2,1219,1235,1219,1966,1,1
request_65,1245,f_3_14,truck_1,2,1245,1261,1245,1966,1,1
request_66,1263,f_5_10,truck_3,2,1263,1279,1263,1966,1,1
request_67,1293,f_1_1,truck_2,2,1293,1309,1293,1966,1,1
request_68,1321,f_1_5,truck_3,2,1321,1337,1321,1966,1,1
request_69,1345,f_2_7,truck_1,2,1345,1361,1345,1966,1,1
request_70,1357,f_8_10,truck_2,2,1357,1373,1357,1966,1,1
request_71,1375,f_2_9,truck_2,2,1375,1391,1375,1966,1,1
request_72,1393,f_7_0,truck_3,2,1393,1409,1393,1966,1,1
request_73,1405,f_8_6,truck_1,2,1405,1421,1405,1966,1,1
request_74,1417,f_8_8,truck_3,2,1417,1433,1417,1966,1,1
request_75,1435,f_3_12,truck_3,2,1435,1451,1435,1966,1,1
request_76,1455,f_3_13,truck_2,2,1455,1471,1455,1966,1,1
request_77,1477,f_5_3,truck_3,2,1477,1493,1477,1966,1,1
request_78,1497,f_7_3,truck_3,2,1497,1513,1497,1966,1,1
request_79,1521,f_1_13,truck_2,2,1521,1537,1521,1966,1,1
request_80,1543,f_6_15,truck_2,2,1543,1559,1543,1966,1,1
request_81,1557,f_7_6,truck_0,2,1557,1573,1557,1966,1,1
request_82,1567,f_7_14,truck_3,2,1567,1583,1567,1966,1,1
request_83,1601,f_1_4,truck_3,2,1601,1617,1601,1966,1,1
request_84,1613,f_8_9,truck_1,2,1613,1629,1613,1966,1,1
request_85,1641,f_1_11,truck_2,2,1641,1657,1641,1966,1,1
request_86,1661,f_3_11,truck_2,2,1661,1677,1661,1966,1,1
request_87,1683,f_5_14,truck_2,2,1683,1699,1683,1966,1,1
request_88,1695,f_8_5,truck_0,2,1695,1711,1695,1966,1,1
request_89,1715,f_3_11,truck_3,2,1715,1731,1715,1966,1,1
request_90,1727,f_8_6,truck_2,2,1727,1743,1727,1966,1,1
request_91,1743,f_5_5,truck_2,2,1743,1759,1743,1966,1,1
request_92,1761,f_3_7,truck_1,2,1761,1777,1761,1966,1,1
request_93,1781,f_3_8,truck_2,2,1781,1797,1781,1966,1,1
request_94,1805,f_2_6,truck_3,2,1805,1821,1805,1966,1,1
request_95,1827,f_1_10,truck_2,2,1827,1843,1827,1966,1,1
request_96,1853,f_2_3,truck_2,2,1853,1869,1853,1966,1,1
request_97,1871,f_6_8,truck_0,2,1871,1887,1871,1966,1,1
request_98,1877,f_8_15,truck_0,2,1877,1893,1877,1966,1,1
request_99,1899,f_2_4,truck_1,2,1899,1915,1899,1966,1,1
request_100,1921,f_1_6,truck_2,2,1921,1937,1921,1966,1,1
