name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f1_1_7,truck_3,2,0,1201,0,5662,1,1
request_2,253,f8_2_3,truck_5,2,253,1573,253,5662,1,1
request_3,1,f7_3_1,truck_8,2,1,1111,0,5662,1,1
request_4,2,f2_2_7,truck_8,2,2,1051,0,5662,1,1
request_5,111,f4_4_7,truck_5,2,111,1431,111,5662,1,1
request_6,693,f4_2_4,truck_5,2,693,2013,693,5662,1,1
request_7,3,f6_2_5,truck_0,2,3,1301,0,5662,1,1
request_8,43,f7_4_4,truck_2,2,43,1363,43,5662,1,1
request_9,283,f0_4_6,truck_7,2,283,1603,283,5662,1,1
request_10,705,f0_1_4,truck_4,2,705,2025,705,5662,1,1
request_11,785,f8_1_7,truck_1,2,785,2105,785,5662,1,1
request_12,1215,f4_1_6,truck_5,2,1215,2535,1215,5662,1,1
request_13,245,f7_3_1,truck_7,2,245,1565,245,5662,1,1
request_14,1077,f0_0_1,truck_6,2,1077,2397,1077,5662,1,1
request_15,1627,f4_2_2,truck_3,2,1627,2947,1627,5662,1,1
request_16,467,f7_1_0,truck_4,2,467,1787,467,5662,1,1
request_17,44,f2_1_4,truck_5,2,44,1363,43,5662,1,1
request_18,4,f9_2_2,truck_7,2,4,1181,0,5662,1,1
request_19,183,f9_0_0,truck_5,2,183,1503,183,5662,1,1
request_20,1399,f0_1_5,truck_3,2,1399,2719,1399,5662,1,1
request_21,1791,f0_1_2,truck_4,2,1791,3111,1791,5662,1,1
request_22,205,f5_2_0,truck_0,2,205,1525,205,5662,1,1
request_23,905,f9_1_9,truck_0,2,905,2225,905,5662,1,1
request_24,1879,f3_4_0,truck_7,2,1879,3199,1879,5662,1,1
request_25,527,f2_0_8,truck_9,2,527,1847,527,5662,1,1
request_26,2401,f4_1_1,truck_5,2,2401,3721,2401,5662,1,1
request_27,2223,f0_1_4,truck_3,2,2223,3543,2223,5662,1,1
request_28,799,f2_1_0,truck_1,2,799,2119,799,5662,1,1
request_29,2883,f4_1_8,truck_5,2,2883,4203,2883,5662,1,1
request_30,3245,f4_4_7,truck_9,2,3245,4565,3245,5662,1,1
request_31,991,f2_1_6,truck_7,2,991,2311,991,5662,1,1
request_32,1233,f2_1_5,truck_5,2,1233,2553,1233,5662,1,1
request_33,1425,f2_0_9,truck_8,2,1425,2745,1425,5662,1,1
request_34,3507,f4_2_9,truck_2,2,3507,4827,3507,5662,1,1
request_35,1797,f2_4_4,truck_5,2,1797,3117,1797,5662,1,1
request_36,2675,f0_1_0,truck_9,2,2675,3995,2675,5662,1,1
request_37,1337,f8_1_8,truck_5,2,1337,2657,1337,5662,1,1
request_38,2279,f5_2_8,truck_4,2,2279,3599,2279,5662,1,1
request_39,2977,f6_2_1,truck_2,2,2977,4297,2977,5662,1,1
request_40,1699,f1_4_2,truck_5,2,1699,3019,1699,5662,1,1
request_41,1427,f9_4_6,truck_9,2,1427,2747,1427,5662,1,1
request_42,2341,f8_2_9,truck_0,2,2341,3661,2341,5662,1,1
request_43,2563,f1_1_0,truck_7,2,2563,3883,2563,5662,1,1
request_44,3699,f3_1_6,truck_8,2,3699,5019,3699,5662,1,1
request_45,719,f7_1_0,truck_8,2,719,2039,719,5662,1,1
request_46,891,f7_0_5,truck_7,2,891,2211,891,5662,1,1
request_47,1679,f9_1_8,truck_8,2,1679,2999,1679,5662,1,1
request_48,4171,f4_1_1,truck_5,2,4171,5491,4171,5662,1,1
request_49,2905,f8_1_5,truck_5,2,2905,4225,2905,5662,1,1
request_50,3439,f6_3_5,truck_4,2,3439,4759,3439,5662,1,1
