name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,23,f_5_15,truck_1,2,23,293,23,5237,1,1
request_2,159,f_6_14,truck_1,2,159,429,159,5237,1,1
request_3,251,f_7_5,truck_3,2,251,521,251,5237,1,1
request_4,353,f_8_8,truck_1,2,353,623,353,5237,1,1
request_5,489,f_6_14,truck_1,2,489,759,489,5237,1,1
request_6,541,f_8_6,truck_1,2,541,811,541,5237,1,1
request_7,630,f_1_3,truck_2,2,630,900,630,5237,1,1
request_8,726,f_4_11,truck_0,2,726,996,726,5237,1,1
request_9,868,f_8_8,truck_3,2,868,1138,868,5237,1,1
request_10,979,f_6_3,truck_0,2,979,1249,979,5237,1,1
request_11,1080,f_8_3,truck_2,2,1080,1350,1080,5237,1,1
request_12,1172,f_1_14,truck_3,2,1172,1442,1172,5237,1,1
request_13,1256,f_4_12,truck_0,2,1256,1526,1256,5237,1,1
request_14,1337,f_2_15,truck_3,2,1337,1607,1337,5237,1,1
request_15,1429,f_5_5,truck_1,2,1429,1699,1429,5237,1,1
request_16,1511,f_5_9,truck_2,2,1511,1781,1511,5237,1,1
request_17,1603,f_1_1,truck_0,2,1603,1873,1603,5237,1,1
request_18,1703,f_2_11,truck_0,2,1703,1973,1703,5237,1,1
request_19,1789,f_3_3,truck_0,2,1789,2059,1789,5237,1,1
request_20,1931,f_8_5,truck_3,2,1931,2201,1931,5237,1,1
request_21,2031,f_7_2,truck_0,2,2031,2301,2031,5237,1,1
request_22,2136,f_2_4,truck_3,2,2136,2406,2136,5237,1,1
request_23,2280,f_7_6,truck_3,2,2280,2550,2280,5237,1,1
request_24,2380,f_2_1,truck_3,2,2380,2650,2380,5237,1,1
request_25,2478,f_5_15,truck_1,2,2478,2748,2478,5237,1,1
request_26,2572,f_2_0,truck_1,2,2572,2842,2572,5237,1,1
request_27,2670,f_1_0,truck_2,2,2670,2940,2670,5237,1,1
request_28,2784,f_7_15,truck_3,2,2784,3054,2784,5237,1,1
request_29,2878,f_2_10,truck_0,2,2878,3148,2878,5237,1,1
request_30,2972,f_2_11,truck_2,2,2972,3242,2972,5237,1,1
request_31,3048,f_8_13,truck_3,2,3048,3318,3048,5237,1,1
request_32,3126,f_7_15,truck_3,2,3126,3396,3126,5237,1,1
request_33,3237,f_3_5,truck_0,2,3237,3507,3237,5237,1,1
request_34,3313,f_8_11,truck_3,2,3313,3583,3313,5237,1,1
request_35,3437,f_5_5,truck_0,2,3437,3707,3437,5237,1,1
request_36,3536,f_6_6,truck_1,2,3536,3806,3536,5237,1,1
request_37,3630,f_2_10,truck_2,2,3630,3900,3630,5237,1,1
request_38,3682,f_8_8,truck_3,2,3682,3952,3682,5237,1,1
request_39,3782,f_6_8,truck_1,2,3782,4052,3782,5237,1,1
request_40,3874,f_8_11,truck_3,2,3874,4144,3874,5237,1,1
request_41,4026,f_8_2,truck_2,2,4026,4296,4026,5237,1,1
request_42,4102,f_3_6,truck_1,2,4102,4372,4102,5237,1,1
request_43,4216,f_3_14,truck_1,2,4216,4486,4216,5237,1,1
request_44,4303,f_2_5,truck_0,2,4303,4573,4303,5237,1,1
request_45,4385,f_2_2,truck_0,2,4385,4655,4385,5237,1,1
request_46,4489,f_1_8,truck_0,2,4489,4759,4489,5237,1,1
request_47,4584,f_3_6,truck_2,2,4584,4854,4584,5237,1,1
request_48,4666,f_5_13,truck_3,2,4666,4936,4666,5237,1,1
request_49,4755,f_1_0,truck_0,2,4755,5025,4755,5237,1,1
request_50,4891,f_6_6,truck_0,2,4891,5161,4891,5237,1,1
