name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f2_1_8,truck_6,3,0,1141,0,9880,1,1
request_2,1,f5_2_2,truck_5,3,1,1261,0,9880,1,1
request_3,81,f3_3_4,truck_5,3,81,1431,81,9880,1,1
request_4,2,f6_0_1,truck_6,3,2,1051,0,9880,1,1
request_5,73,f6_1_2,truck_9,3,73,1423,73,9880,1,1
request_6,3,f0_3_2,truck_5,3,3,1191,0,9880,1,1
request_7,303,f0_0_6,truck_4,3,303,1653,303,9880,1,1
request_8,4,f8_1_8,truck_7,3,4,1191,0,9880,1,1
request_9,5,f2_2_9,truck_2,3,5,1313,0,9880,1,1
request_10,135,f2_1_7,truck_3,3,135,1485,135,9880,1,1
request_11,6,f9_4_7,truck_9,3,6,1201,0,9880,1,1
request_12,705,f4_3_5,truck_5,3,705,2055,705,9880,1,1
request_13,23,f8_1_8,truck_5,3,23,1373,23,9880,1,1
request_14,1227,f4_3_8,truck_0,3,1227,2577,1227,9880,1,1
request_15,555,f6_1_9,truck_4,3,555,1905,555,9880,1,1
request_16,7,f1_2_5,truck_5,3,7,1221,0,9880,1,1
request_17,937,f6_1_7,truck_0,3,937,2287,937,9880,1,1
request_18,375,f8_3_4,truck_6,3,375,1725,375,9880,1,1
request_19,203,f5_1_1,truck_6,3,203,1553,203,9880,1,1
request_20,8,f7_2_0,truck_0,3,8,1231,0,9880,1,1
request_21,1109,f6_3_5,truck_6,3,1109,2459,1109,9880,1,1
request_22,1609,f0_3_2,truck_4,3,1609,2959,1609,9880,1,1
request_23,113,f7_2_9,truck_6,3,113,1463,113,9880,1,1
request_24,525,f5_4_5,truck_3,3,525,1875,525,9880,1,1
request_25,603,f3_0_0,truck_7,3,603,1953,603,9880,1,1
request_26,2171,f0_1_5,truck_7,3,2171,3521,2171,9880,1,1
request_27,727,f8_3_2,truck_0,3,727,2077,727,9880,1,1
request_28,2633,f4_3_6,truck_0,3,2633,3983,2633,9880,1,1
request_29,155,f7_0_9,truck_6,3,155,1505,155,9880,1,1
request_30,1049,f8_3_9,truck_9,3,1049,2399,1049,9880,1,1
request_31,327,f7_0_7,truck_2,3,327,1677,327,9880,1,1
request_32,33,f9_1_0,truck_4,3,33,1383,33,9880,1,1
request_33,1065,f3_4_7,truck_5,3,1065,2415,1065,9880,1,1
request_34,1301,f8_0_0,truck_3,3,1301,2651,1301,9880,1,1
request_35,3005,f4_2_2,truck_3,3,3005,4355,3005,9880,1,1
request_36,265,f9_1_7,truck_3,3,265,1615,265,9880,1,1
request_37,1543,f8_3_9,truck_3,3,1543,2893,1543,9880,1,1
request_38,3297,f0_4_8,truck_5,3,3297,4647,3297,9880,1,1
request_39,183,f1_1_7,truck_3,3,183,1533,183,9880,1,1
request_40,357,f2_0_8,truck_3,3,357,1707,357,9880,1,1
