name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f9_2_8,truck_4,2,0,1131,0,9218,1,1
request_2,1,f9_2_3,truck_9,2,1,1293,0,9218,1,1
request_3,2,f0_2_8,truck_5,2,2,1251,0,9218,1,1
request_4,413,f0_4_2,truck_8,2,413,1763,413,9218,1,1
request_5,175,f8_1_7,truck_3,2,175,1525,175,9218,1,1
request_6,3,f7_1_7,truck_8,2,3,1301,0,9218,1,1
request_7,755,f6_3_4,truck_8,2,755,2105,755,9218,1,1
request_8,1107,f3_0_4,truck_4,2,1107,2457,1107,9218,1,1
request_9,1429,f6_0_2,truck_5,2,1429,2779,1429,9218,1,1
request_10,1771,f6_0_3,truck_9,2,1771,3121,1771,9218,1,1
request_11,403,f5_4_0,truck_7,2,403,1753,403,9218,1,1
request_12,487,f1_2_9,truck_4,2,487,1837,487,9218,1,1
request_13,2073,f4_1_5,truck_2,2,2073,3423,2073,9218,1,1
request_14,2205,f3_4_6,truck_3,2,2205,3555,2205,9218,1,1
request_15,635,f7_1_1,truck_6,2,635,1985,635,9218,1,1
request_16,819,f9_4_7,truck_1,2,819,2169,819,9218,1,1
request_17,1091,f9_2_4,truck_9,2,1091,2441,1091,9218,1,1
request_18,947,f5_2_2,truck_2,2,947,2297,947,9218,1,1
request_19,2517,f4_2_2,truck_9,2,2517,3867,2517,9218,1,1
request_20,1139,f2_3_4,truck_3,2,1139,2489,1139,9218,1,1
request_21,3239,f0_1_7,truck_9,2,3239,4589,3239,9218,1,1
request_22,3941,f0_1_3,truck_7,2,3941,5291,3941,9218,1,1
request_23,4583,f4_3_2,truck_5,2,4583,5933,4583,9218,1,1
request_24,5025,f3_0_9,truck_5,2,5025,6375,5025,9218,1,1
request_25,5677,f3_4_0,truck_6,2,5677,7027,5677,9218,1,1
request_26,1393,f8_4_5,truck_5,2,1393,2743,1393,9218,1,1
request_27,1581,f5_1_2,truck_3,2,1581,2931,1581,9218,1,1
request_28,1893,f5_3_0,truck_2,2,1893,3243,1893,9218,1,1
request_29,2135,f2_1_8,truck_5,2,2135,3485,2135,9218,1,1
request_30,6369,f0_1_1,truck_9,2,6369,7719,6369,9218,1,1
request_31,6881,f3_1_2,truck_6,2,6881,8231,6881,9218,1,1
request_32,1575,f1_1_8,truck_0,2,1575,2925,1575,9218,1,1
request_33,2467,f5_0_5,truck_8,2,2467,3817,2467,9218,1,1
request_34,1997,f9_4_9,truck_7,2,1997,3347,1997,9218,1,1
request_35,7113,f6_3_7,truck_9,2,7113,8463,7113,9218,1,1
request_36,2349,f1_4_0,truck_1,2,2349,3699,2349,9218,1,1
request_37,2621,f8_4_6,truck_7,2,2621,3971,2621,9218,1,1
request_38,2739,f7_4_8,truck_0,2,2739,4089,2739,9218,1,1
request_39,2951,f7_1_7,truck_6,2,2951,4301,2951,9218,1,1
request_40,2863,f9_0_3,truck_2,2,2863,4213,2863,9218,1,1
request_41,3123,f7_3_1,truck_2,2,3123,4473,3123,9218,1,1
request_42,3295,f7_4_4,truck_8,2,3295,4645,3295,9218,1,1
request_43,7445,f3_2_6,truck_1,2,7445,8795,7445,9218,1,1
request_44,3285,f9_4_0,truck_5,2,3285,4635,3285,9218,1,1
request_45,3717,f9_3_0,truck_8,2,3717,5067,3717,9218,1,1
request_46,4189,f1_3_0,truck_2,2,4189,5539,4189,9218,1,1
request_47,3507,f7_2_7,truck_2,2,3507,4857,3507,9218,1,1
request_48,3759,f7_0_7,truck_8,2,3759,5109,3759,9218,1,1
request_49,7797,f4_3_0,truck_4,2,7797,9147,7797,9218,1,1
request_50,4171,f5_1_5,truck_7,2,4171,5521,4171,9218,1,1
