name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f8_2_2,truck_8,2,0,1031,0,6534,1,1
request_2,101,f7_2_8,truck_4,2,101,1421,101,6534,1,1
request_3,1,f4_1_0,truck_0,2,1,1271,0,6534,1,1
request_4,413,f2_2_9,truck_3,2,413,1733,413,6534,1,1
request_5,785,f5_0_5,truck_5,2,785,2105,785,6534,1,1
request_6,273,f4_0_2,truck_9,2,273,1593,273,6534,1,1
request_7,1157,f7_4_1,truck_1,2,1157,2477,1157,6534,1,1
request_8,675,f3_0_1,truck_5,2,675,1995,675,6534,1,1
request_9,1097,f4_3_8,truck_7,2,1097,2417,1097,6534,1,1
request_10,1349,f5_4_1,truck_5,2,1349,2669,1349,6534,1,1
request_11,2,f9_0_4,truck_8,2,2,1233,0,6534,1,1
request_12,1411,f5_0_2,truck_5,2,1411,2731,1411,6534,1,1
request_13,1833,f2_4_0,truck_9,2,1833,3153,1833,6534,1,1
request_14,2145,f7_2_7,truck_6,2,2145,3465,2145,6534,1,1
request_15,1399,f6_0_9,truck_5,2,1399,2719,1399,6534,1,1
request_16,2417,f2_2_5,truck_4,2,2417,3737,2417,6534,1,1
request_17,265,f9_0_4,truck_5,2,265,1585,265,6534,1,1
request_18,737,f9_4_1,truck_3,2,737,2057,737,6534,1,1
request_19,1109,f8_0_5,truck_5,2,1109,2429,1109,6534,1,1
request_20,1551,f9_0_1,truck_2,2,1551,2871,1551,6534,1,1
request_21,1771,f3_0_5,truck_1,2,1771,3091,1771,6534,1,1
request_22,2869,f7_1_4,truck_1,2,2869,4189,2869,6534,1,1
request_23,2083,f8_4_9,truck_6,2,2083,3403,2083,6534,1,1
request_24,1993,f6_4_1,truck_6,2,1993,3313,1993,6534,1,1
request_25,2325,f4_3_6,truck_4,2,2325,3645,2325,6534,1,1
request_26,2255,f1_0_0,truck_0,2,2255,3575,2255,6534,1,1
request_27,2567,f4_1_7,truck_7,2,2567,3887,2567,6534,1,1
request_28,2839,f6_0_5,truck_8,2,2839,4159,2839,6534,1,1
request_29,2697,f9_0_6,truck_9,2,2697,4017,2697,6534,1,1
request_30,2889,f9_3_3,truck_8,2,2889,4209,2889,6534,1,1
request_31,3061,f4_3_8,truck_8,2,3061,4381,3061,6534,1,1
request_32,3001,f8_3_2,truck_9,2,3001,4321,3001,6534,1,1
request_33,3201,f2_3_0,truck_5,2,3201,4521,3201,6534,1,1
request_34,3213,f8_0_2,truck_3,2,3213,4533,3213,6534,1,1
request_35,3403,f5_2_4,truck_7,2,3403,4723,3403,6534,1,1
request_36,3433,f0_0_7,truck_2,2,3433,4753,3433,6534,1,1
request_37,3655,f7_0_9,truck_8,2,3655,4975,3655,6534,1,1
request_38,3685,f3_4_9,truck_8,2,3685,5005,3685,6534,1,1
request_39,3395,f8_1_2,truck_8,2,3395,4715,3395,6534,1,1
request_40,3937,f6_3_4,truck_5,2,3937,5257,3937,6534,1,1
request_41,4359,f0_0_0,truck_9,2,4359,5679,4359,6534,1,1
request_42,4741,f4_4_6,truck_5,2,4741,6061,4741,6534,1,1
request_43,3627,f8_3_3,truck_4,2,3627,4947,3627,6534,1,1
request_44,3977,f2_2_1,truck_6,2,3977,5297,3977,6534,1,1
request_45,5143,f3_1_2,truck_9,2,5143,6463,5143,6534,1,1
request_46,3889,f8_3_5,truck_9,2,3889,5209,3889,6534,1,1
request_47,4291,f1_4_5,truck_7,2,4291,5611,4291,6534,1,1
request_48,4209,f5_3_3,truck_0,2,4209,5529,4209,6534,1,1
request_49,4501,f2_1_9,truck_6,2,4501,5821,4501,6534,1,1
request_50,4633,f9_3_3,truck_4,2,4633,5953,4633,6534,1,1
