name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,81,f9_2_8,truck_0,2,81,1401,81,15124,1,1
request_2,653,f9_2_3,truck_3,2,653,1973,653,15124,1,1
request_3,0,f0_2_8,truck_1,2,0,1251,0,15124,1,1
request_4,113,f0_4_2,truck_6,2,113,1433,113,15124,1,1
request_5,1185,f8_1_7,truck_0,2,1185,2505,1185,15124,1,1
request_6,21,f7_1_7,truck_9,2,21,1341,21,15124,1,1
request_7,425,f6_3_4,truck_0,2,425,1745,425,15124,1,1
request_8,747,f3_0_4,truck_7,2,747,2067,747,15124,1,1
request_9,1009,f6_0_2,truck_0,2,1009,2329,1009,15124,1,1
request_10,1391,f6_0_3,truck_2,2,1391,2711,1391,15124,1,1
request_11,313,f5_4_0,truck_8,2,313,1633,313,15124,1,1
request_12,1477,f1_2_9,truck_1,2,1477,2797,1477,15124,1,1
request_13,1783,f4_1_5,truck_1,2,1783,3103,1783,15124,1,1
request_14,2185,f3_4_6,truck_6,2,2185,3505,2185,15124,1,1
request_15,535,f7_1_1,truck_3,2,535,1855,535,15124,1,1
request_16,2269,f9_4_7,truck_0,2,2269,3589,2269,15124,1,1
request_17,2711,f9_2_4,truck_9,2,2711,4031,2711,15124,1,1
request_18,957,f5_2_2,truck_1,2,957,2277,957,15124,1,1
request_19,2697,f4_2_2,truck_0,2,2697,4017,2697,15124,1,1
request_20,1159,f2_3_4,truck_3,2,1159,2479,1159,15124,1,1
request_21,2889,f0_1_7,truck_6,2,2889,4209,2889,15124,1,1
request_22,3221,f0_1_3,truck_7,2,3221,4541,3221,15124,1,1
request_23,3653,f4_3_2,truck_1,2,3653,4973,3653,15124,1,1
request_24,3955,f3_0_9,truck_3,2,3955,5275,3955,15124,1,1
request_25,4207,f3_4_0,truck_0,2,4207,5527,4207,15124,1,1
request_26,2953,f8_4_5,truck_4,2,2953,4273,2953,15124,1,1
request_27,1551,f5_1_2,truck_7,2,1551,2871,1551,15124,1,1
request_28,1713,f5_3_0,truck_7,2,1713,3033,1713,15124,1,1
request_29,1895,f2_1_8,truck_9,2,1895,3215,1895,15124,1,1
request_30,4449,f0_1_1,truck_7,2,4449,5769,4449,15124,1,1
request_31,4701,f3_1_2,truck_8,2,4701,6021,4701,15124,1,1
request_32,3275,f1_1_8,truck_7,2,3275,4595,3275,15124,1,1
request_33,2517,f5_0_5,truck_4,2,2517,3837,2517,15124,1,1
request_34,3857,f9_4_9,truck_2,2,3857,5177,3857,15124,1,1
request_35,4963,f6_3_7,truck_6,2,4963,6283,4963,15124,1,1
request_36,3949,f1_4_0,truck_3,2,3949,5269,3949,15124,1,1
request_37,4471,f8_4_6,truck_1,2,4471,5791,4471,15124,1,1
request_38,3019,f7_4_8,truck_4,2,3019,4339,3019,15124,1,1
request_39,3411,f7_1_7,truck_8,2,3411,4731,3411,15124,1,1
request_40,5053,f9_0_3,truck_1,2,5053,6373,5053,15124,1,1
request_41,3603,f7_3_1,truck_5,2,3603,4923,3603,15124,1,1
request_42,3956,f7_4_4,truck_3,2,3956,5275,3955,15124,1,1
request_43,5355,f3_2_6,truck_5,2,5355,6675,5355,15124,1,1
request_44,5655,f9_4_0,truck_1,2,5655,6975,5655,15124,1,1
request_45,5987,f9_3_0,truck_9,2,5987,7307,5987,15124,1,1
request_46,6249,f1_3_0,truck_2,2,6249,7569,6249,15124,1,1
request_47,4317,f7_2_7,truck_6,2,4317,5637,4317,15124,1,1
request_48,4729,f7_0_7,truck_4,2,4729,6049,4729,15124,1,1
request_49,5937,f4_3_0,truck_0,2,5937,7257,5937,15124,1,1
request_50,5151,f5_1_5,truck_5,2,5151,6471,5151,15124,1,1
request_51,6489,f4_4_5,truck_1,2,6489,7809,6489,15124,1,1
request_52,6831,f9_1_2,truck_0,2,6831,8151,6831,15124,1,1
request_53,5273,f5_0_0,truck_0,2,5273,6593,5273,15124,1,1
request_54,7423,f8_1_5,truck_1,2,7423,8743,7423,15124,1,1
