name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f4_3_1,truck_0,2,0,1231,0,6644,1,1
request_2,1,f3_3_6,truck_5,2,1,1261,0,6644,1,1
request_3,2,f1_1_9,truck_0,2,2,1091,0,6644,1,1
request_4,3,f8_3_3,truck_0,2,3,1261,0,6644,1,1
request_5,303,f0_0_3,truck_4,2,303,1653,303,6644,1,1
request_6,51,f5_0_1,truck_9,2,51,1401,51,6644,1,1
request_7,333,f8_4_9,truck_4,2,333,1683,333,6644,1,1
request_8,855,f0_4_0,truck_3,2,855,2205,855,6644,1,1
request_9,403,f5_2_7,truck_6,2,403,1753,403,6644,1,1
request_10,4,f6_0_8,truck_0,2,4,1201,0,6644,1,1
request_11,1347,f0_2_0,truck_5,2,1347,2697,1347,6644,1,1
request_12,263,f3_3_9,truck_1,2,263,1613,263,6644,1,1
request_13,5,f7_0_1,truck_6,2,5,1121,0,6644,1,1
request_14,1829,f4_2_6,truck_9,2,1829,3179,1829,6644,1,1
request_15,6,f7_1_2,truck_0,2,6,1333,0,6644,1,1
request_16,7,f1_2_8,truck_5,2,7,1293,0,6644,1,1
request_17,8,f2_1_9,truck_6,2,8,1161,0,6644,1,1
request_18,195,f1_0_5,truck_1,2,195,1545,195,6644,1,1
request_19,755,f5_0_3,truck_2,2,755,2105,755,6644,1,1
request_20,9,f9_1_1,truck_9,2,9,1351,1,6644,1,1
request_21,1177,f5_4_5,truck_9,2,1177,2527,1177,6644,1,1
request_22,295,f7_3_7,truck_1,2,295,1645,295,6644,1,1
request_23,695,f3_4_1,truck_7,2,695,2045,695,6644,1,1
request_24,567,f7_2_3,truck_9,2,567,1917,567,6644,1,1
request_25,527,f1_0_0,truck_2,2,527,1877,527,6644,1,1
request_26,213,f2_4_5,truck_6,2,213,1563,213,6644,1,1
request_27,113,f6_3_7,truck_0,2,113,1463,113,6644,1,1
request_28,899,f7_1_2,truck_3,2,899,2249,899,6644,1,1
request_29,2381,f4_1_0,truck_6,2,2381,3731,2381,6644,1,1
request_30,2773,f0_4_3,truck_5,2,2773,4123,2773,6644,1,1
request_31,605,f2_3_3,truck_7,2,605,1955,605,6644,1,1
request_32,927,f2_0_4,truck_0,2,927,2277,927,6644,1,1
request_33,1279,f2_4_0,truck_3,2,1279,2629,1279,6644,1,1
request_34,585,f8_0_4,truck_8,2,585,1935,585,6644,1,1
request_35,749,f1_4_9,truck_5,2,749,2099,749,6644,1,1
request_36,757,f8_4_3,truck_4,2,757,2107,757,6644,1,1
request_37,1099,f8_3_9,truck_4,2,1099,2449,1099,6644,1,1
request_38,3275,f0_2_7,truck_9,2,3275,4625,3275,6644,1,1
request_39,1097,f3_3_9,truck_5,2,1097,2447,1097,6644,1,1
request_40,3677,f4_4_5,truck_0,2,3677,5027,3677,6644,1,1
request_41,4119,f0_1_1,truck_7,2,4119,5469,4119,6644,1,1
request_42,4471,f4_1_2,truck_3,2,4471,5821,4471,6644,1,1
request_43,203,f9_0_3,truck_4,2,203,1553,203,6644,1,1
request_44,1031,f1_0_6,truck_2,2,1031,2381,1031,6644,1,1
request_45,1699,f5_4_8,truck_4,2,1699,3049,1699,6644,1,1
request_46,1443,f1_1_0,truck_3,2,1443,2793,1443,6644,1,1
request_47,2141,f5_3_9,truck_0,2,2141,3491,2141,6644,1,1
request_48,1371,f8_4_7,truck_6,2,1371,2721,1371,6644,1,1
request_49,1561,f2_0_1,truck_1,2,1561,2911,1561,6644,1,1
request_50,5023,f0_0_4,truck_7,2,5023,6373,5023,6644,1,1
