name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,66,f7_4_6,truck_4,2,66,516,66,12652,1,1
request_2,106,f8_1_0,truck_9,2,106,556,106,12652,1,1
request_3,468,f4_4_2,truck_2,2,468,918,468,12652,1,1
request_4,116,f2_3_0,truck_4,2,116,566,116,12652,1,1
request_5,798,f0_0_0,truck_8,2,798,1248,798,12652,1,1
request_6,408,f6_3_1,truck_6,2,408,858,408,12652,1,1
request_7,750,f4_3_5,truck_2,2,750,1200,750,12652,1,1
request_8,1110,f7_2_9,truck_4,2,1110,1560,1110,12652,1,1
request_9,932,f3_3_6,truck_4,2,932,1382,932,12652,1,1
request_10,1402,f7_3_5,truck_1,2,1402,1852,1402,12652,1,1
request_11,690,f2_3_6,truck_3,2,690,1140,690,12652,1,1
request_12,1104,f8_0_0,truck_3,2,1104,1554,1104,12652,1,1
request_13,1624,f7_1_4,truck_8,2,1624,2074,1624,12652,1,1
request_14,1186,f4_0_7,truck_3,2,1186,1636,1186,12652,1,1
request_15,1906,f5_1_9,truck_6,2,1906,2356,1906,12652,1,1
request_16,1062,f6_4_1,truck_9,2,1062,1512,1062,12652,1,1
request_17,1644,f1_4_6,truck_9,2,1644,2094,1644,12652,1,1
request_18,2268,f5_2_6,truck_3,2,2268,2718,2268,12652,1,1
request_19,1408,f8_0_2,truck_6,2,1408,1858,1408,12652,1,1
request_20,2076,f2_3_2,truck_3,2,2076,2526,2076,12652,1,1
request_21,1630,f8_0_1,truck_3,2,1630,2080,1630,12652,1,1
request_22,2408,f6_4_2,truck_4,2,2408,2858,2408,12652,1,1
request_23,1802,f8_2_2,truck_7,2,1802,2252,1802,12652,1,1
request_24,2164,f3_1_7,truck_9,2,2164,2614,2164,12652,1,1
request_25,2600,f0_4_6,truck_2,2,2600,3050,2600,12652,1,1
request_26,2486,f8_0_0,truck_0,2,2486,2936,2486,12652,1,1
request_27,2768,f8_0_2,truck_4,2,2768,3218,2768,12652,1,1
request_28,3130,f4_2_2,truck_0,2,3130,3580,3130,12652,1,1
request_29,2782,f0_4_6,truck_0,2,2782,3232,2782,12652,1,1
request_30,2750,f1_4_8,truck_7,2,2750,3200,2750,12652,1,1
request_31,2982,f6_1_7,truck_1,2,2982,3432,2982,12652,1,1
request_32,3234,f2_4_5,truck_7,2,3234,3684,3234,12652,1,1
request_33,3134,f9_2_5,truck_3,2,3134,3584,3134,12652,1,1
request_34,3606,f5_4_4,truck_9,2,3606,4056,3606,12652,1,1
request_35,3766,f2_0_0,truck_8,2,3766,4216,3766,12652,1,1
request_36,4038,f6_2_7,truck_0,2,4038,4488,4038,12652,1,1
request_37,3562,f3_3_0,truck_1,2,3562,4012,3562,12652,1,1
request_38,3748,f9_1_6,truck_9,2,3748,4198,3748,12652,1,1
request_39,4020,f9_0_4,truck_6,2,4020,4470,4020,12652,1,1
request_40,4472,f5_0_7,truck_4,2,4472,4922,4472,12652,1,1
request_41,4260,f6_2_2,truck_7,2,4260,4710,4260,12652,1,1
request_42,4452,f6_4_8,truck_8,2,4452,4902,4452,12652,1,1
request_43,3794,f8_0_2,truck_4,2,3794,4244,3794,12652,1,1
request_44,4694,f9_3_8,truck_4,2,4694,5144,4694,12652,1,1
request_45,5126,f0_1_4,truck_1,2,5126,5576,5126,12652,1,1
request_46,4066,f3_3_0,truck_3,2,4066,4516,4066,12652,1,1
request_47,4754,f6_0_0,truck_1,2,4754,5204,4754,12652,1,1
request_48,4428,f3_0_2,truck_6,2,4428,4878,4428,12652,1,1
request_49,5348,f5_4_4,truck_6,2,5348,5798,5348,12652,1,1
request_50,5670,f0_4_4,truck_1,2,5670,6120,5670,12652,1,1
request_51,4830,f8_4_0,truck_6,2,4830,5280,4830,12652,1,1
request_52,5862,f5_1_2,truck_0,2,5862,6312,5862,12652,1,1
request_53,4876,f1_0_8,truck_1,2,4876,5326,4876,12652,1,1
request_54,5018,f6_3_1,truck_6,2,5018,5468,5018,12652,1,1
request_55,5162,f3_0_6,truck_4,2,5162,5612,5162,12652,1,1
request_56,5360,f1_4_8,truck_8,2,5360,5810,5360,12652,1,1
request_57,5594,f4_4_1,truck_6,2,5594,6044,5594,12652,1,1
request_58,5792,f1_1_9,truck_7,2,5792,6242,5792,12652,1,1
request_59,6064,f2_0_4,truck_1,2,6064,6514,6064,12652,1,1
