name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f4_3_1,truck_0,2,0,1181,0,4884,1,1
request_2,1,f3_3_6,truck_5,2,1,1191,0,4884,1,1
request_3,2,f1_1_9,truck_0,2,2,1201,0,4884,1,1
request_4,51,f8_3_3,truck_0,2,51,1371,51,4884,1,1
request_5,143,f0_0_3,truck_4,2,143,1463,143,4884,1,1
request_6,3,f5_0_1,truck_9,2,3,1271,0,4884,1,1
request_7,653,f8_4_9,truck_4,2,653,1973,653,4884,1,1
request_8,435,f0_4_0,truck_3,2,435,1755,435,4884,1,1
request_9,323,f5_2_7,truck_6,2,323,1643,323,4884,1,1
request_10,4,f6_0_8,truck_0,2,4,1311,0,4884,1,1
request_11,707,f0_2_0,truck_5,2,707,2027,707,4884,1,1
request_12,303,f3_3_9,truck_1,2,303,1623,303,4884,1,1
request_13,5,f7_0_1,truck_6,2,5,1071,0,4884,1,1
request_14,1049,f4_2_6,truck_9,2,1049,2369,1049,4884,1,1
request_15,83,f7_1_2,truck_0,2,83,1403,83,4884,1,1
request_16,144,f1_2_8,truck_5,2,144,1463,143,4884,1,1
request_17,6,f2_1_9,truck_6,2,6,1091,0,4884,1,1
request_18,315,f1_0_5,truck_1,2,315,1635,315,4884,1,1
request_19,655,f5_0_3,truck_2,2,655,1975,655,4884,1,1
request_20,7,f9_1_1,truck_9,2,7,1241,0,4884,1,1
request_21,1097,f5_4_5,truck_9,2,1097,2417,1097,4884,1,1
request_22,656,f7_3_7,truck_1,2,656,1975,655,4884,1,1
request_23,657,f3_4_1,truck_7,2,657,1975,655,4884,1,1
request_24,987,f7_2_3,truck_9,2,987,2307,987,4884,1,1
request_25,387,f1_0_0,truck_2,2,387,1707,387,4884,1,1
request_26,73,f2_4_5,truck_6,2,73,1393,73,4884,1,1
request_27,513,f6_3_7,truck_0,2,513,1833,513,4884,1,1
request_28,1279,f7_1_2,truck_3,2,1279,2599,1279,4884,1,1
request_29,1441,f4_1_0,truck_6,2,1441,2761,1441,4884,1,1
request_30,1713,f0_4_3,truck_5,2,1713,3033,1713,4884,1,1
request_31,345,f2_3_3,truck_7,2,345,1665,345,4884,1,1
request_32,567,f2_0_4,truck_0,2,567,1887,567,4884,1,1
request_33,739,f2_4_0,truck_3,2,739,2059,739,4884,1,1
request_34,905,f8_0_4,truck_8,2,905,2225,905,4884,1,1
request_35,609,f1_4_9,truck_5,2,609,1929,609,4884,1,1
request_36,1137,f8_4_3,truck_4,2,1137,2457,1137,4884,1,1
request_37,1579,f8_3_9,truck_4,2,1579,2899,1579,4884,1,1
request_38,2035,f0_2_7,truck_9,2,2035,3355,2035,4884,1,1
request_39,957,f3_3_9,truck_5,2,957,2277,957,4884,1,1
request_40,2437,f4_4_5,truck_0,2,2437,3757,2437,4884,1,1
request_41,2679,f0_1_1,truck_7,2,2679,3999,2679,4884,1,1
request_42,2971,f4_1_2,truck_3,2,2971,4291,2971,4884,1,1
request_43,103,f9_0_3,truck_4,2,103,1423,103,4884,1,1
request_44,831,f1_0_6,truck_2,2,831,2151,831,4884,1,1
request_45,1699,f5_4_8,truck_4,2,1699,3019,1699,4884,1,1
request_46,983,f1_1_0,truck_3,2,983,2303,983,4884,1,1
request_47,2301,f5_3_9,truck_0,2,2301,3621,2301,4884,1,1
request_48,1991,f8_4_7,truck_6,2,1991,3311,1991,4884,1,1
request_49,881,f2_0_1,truck_1,2,881,2201,881,4884,1,1
request_50,3343,f0_0_4,truck_7,2,3343,4663,3343,4884,1,1
