name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,7,f_3_9,truck_0,3,7,55,7,1980,1,1
request_2,29,f_2_3,truck_0,3,29,77,29,1980,1,1
request_3,43,f_6_3,truck_0,3,43,91,43,1980,1,1
request_4,73,f_1_9,truck_1,3,73,121,73,1980,1,1
request_5,89,f_5_4,truck_2,3,89,137,89,1980,1,1
request_6,115,f_3_14,truck_1,3,115,163,115,1980,1,1
request_7,143,f_1_7,truck_0,3,143,191,143,1980,1,1
request_8,159,f_5_0,truck_1,3,159,207,159,1980,1,1
request_9,181,f_1_4,truck_1,3,181,229,181,1980,1,1
request_10,197,f_4_7,truck_2,3,197,245,197,1980,1,1
request_11,221,f_1_8,truck_3,3,221,269,221,1980,1,1
request_12,243,f_1_11,truck_2,3,243,291,243,1980,1,1
request_13,259,f_4_6,truck_2,3,259,307,259,1980,1,1
request_14,267,f_7_9,truck_2,3,267,315,267,1980,1,1
request_15,299,f_1_15,truck_2,3,299,347,299,1980,1,1
request_16,323,f_2_12,truck_0,3,323,371,323,1980,1,1
request_17,337,f_6_0,truck_3,3,337,385,337,1980,1,1
request_18,347,f_8_9,truck_3,3,347,395,347,1980,1,1
request_19,363,f_5_9,truck_3,3,363,411,363,1980,1,1
request_20,387,f_4_2,truck_3,3,387,435,387,1980,1,1
request_21,399,f_8_12,truck_1,3,399,447,399,1980,1,1
request_22,419,f_1_5,truck_1,3,419,467,419,1980,1,1
request_23,435,f_7_13,truck_0,3,435,483,435,1980,1,1
request_24,457,f_3_5,truck_2,3,457,505,457,1980,1,1
request_25,481,f_2_2,truck_0,3,481,529,481,1980,1,1
request_26,501,f_1_15,truck_0,3,501,549,501,1980,1,1
request_27,529,f_3_7,truck_0,3,529,577,529,1980,1,1
request_28,551,f_7_8,truck_0,3,551,599,551,1980,1,1
request_29,577,f_2_7,truck_1,3,577,625,577,1980,1,1
request_30,599,f_5_10,truck_0,3,599,647,599,1980,1,1
request_31,609,f_6_1,truck_0,3,609,657,609,1980,1,1
request_32,625,f_3_15,truck_0,3,625,673,625,1980,1,1
request_33,647,f_5_6,truck_0,3,647,695,647,1980,1,1
request_34,677,f_1_8,truck_1,3,677,725,677,1980,1,1
request_35,705,f_1_7,truck_0,3,705,753,705,1980,1,1
request_36,729,f_2_10,truck_3,3,729,777,729,1980,1,1
request_37,743,f_6_7,truck_2,3,743,791,743,1980,1,1
request_38,763,f_4_6,truck_0,3,763,811,763,1980,1,1
request_39,789,f_3_8,truck_1,3,789,837,789,1980,1,1
request_40,811,f_5_10,truck_1,3,811,859,811,1980,1,1
request_41,835,f_4_10,truck_1,3,835,883,835,1980,1,1
request_42,857,f_3_6,truck_0,3,857,905,857,1980,1,1
request_43,875,f_7_5,truck_3,3,875,923,875,1980,1,1
request_44,889,f_6_9,truck_3,3,889,937,889,1980,1,1
request_45,913,f_2_15,truck_1,3,913,961,913,1980,1,1
request_46,933,f_5_9,truck_1,3,933,981,933,1980,1,1
request_47,947,f_5_3,truck_0,3,947,995,947,1980,1,1
request_48,951,f_8_0,truck_0,3,951,999,951,1980,1,1
request_49,969,f_6_13,truck_1,3,969,1017,969,1980,1,1
request_50,987,f_3_4,truck_1,3,987,1035,987,1980,1,1
request_51,999,f_8_13,truck_3,3,999,1047,999,1980,1,1
request_52,1021,f_1_15,truck_0,3,1021,1069,1021,1980,1,1
request_53,1043,f_4_5,truck_0,3,1043,1091,1043,1980,1,1
request_54,1055,f_7_0,truck_3,3,1055,1103,1055,1980,1,1
