name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,27,f_13,truck_1,2,27,408,27,5830,1,1
request_2,162,f_84,truck_2,2,162,543,162,5830,1,1
request_3,270,f_76,truck_3,2,270,651,270,5830,1,1
request_4,376,f_25,truck_3,2,376,757,376,5830,1,1
request_5,449,f_49,truck_2,2,449,830,449,5830,1,1
request_6,505,f_44,truck_2,2,505,886,505,5830,1,1
request_7,633,f_65,truck_0,2,633,1014,633,5830,1,1
request_8,819,f_78,truck_0,2,819,1200,819,5830,1,1
request_9,930,f_9,truck_3,2,930,1311,930,5830,1,1
request_10,1025,f_2,truck_1,2,1025,1406,1025,5830,1,1
request_11,1188,f_83,truck_0,2,1188,1569,1188,5830,1,1
request_12,1290,f_43,truck_2,2,1290,1671,1290,5830,1,1
request_13,1356,f_76,truck_2,2,1356,1737,1356,5830,1,1
request_14,1480,f_0,truck_2,2,1480,1861,1480,5830,1,1
request_15,1543,f_44,truck_1,2,1543,1924,1543,5830,1,1
request_16,1675,f_72,truck_1,2,1675,2056,1675,5830,1,1
request_17,1835,f_22,truck_2,2,1835,2216,1835,5830,1,1
request_18,1935,f_94,truck_3,2,1935,2316,1935,5830,1,1
request_19,2064,f_90,truck_2,2,2064,2445,2064,5830,1,1
request_20,2176,f_3,truck_1,2,2176,2557,2176,5830,1,1
request_21,2290,f_2,truck_1,2,2290,2671,2290,5830,1,1
request_22,2402,f_54,truck_0,2,2402,2783,2402,5830,1,1
request_23,2558,f_93,truck_0,2,2558,2939,2558,5830,1,1
request_24,2697,f_38,truck_2,2,2697,3078,2697,5830,1,1
request_25,2761,f_21,truck_3,2,2761,3142,2761,5830,1,1
request_26,2835,f_42,truck_2,2,2835,3216,2835,5830,1,1
request_27,2924,f_2,truck_1,2,2924,3305,2924,5830,1,1
request_28,3050,f_22,truck_0,2,3050,3431,3050,5830,1,1
request_29,3152,f_43,truck_2,2,3152,3533,3152,5830,1,1
request_30,3225,f_49,truck_3,2,3225,3606,3225,5830,1,1
request_31,3249,f_23,truck_3,2,3249,3630,3249,5830,1,1
request_32,3320,f_23,truck_2,2,3320,3701,3320,5830,1,1
request_33,3384,f_21,truck_3,2,3384,3765,3384,5830,1,1
request_34,3511,f_45,truck_0,2,3511,3892,3511,5830,1,1
request_35,3572,f_28,truck_2,2,3572,3953,3572,5830,1,1
request_36,3642,f_2,truck_3,2,3642,4023,3642,5830,1,1
request_37,3803,f_83,truck_2,2,3803,4184,3803,5830,1,1
request_38,4000,f_55,truck_1,2,4000,4381,4000,5830,1,1
request_39,4094,f_64,truck_1,2,4094,4475,4094,5830,1,1
request_40,4273,f_18,truck_2,2,4273,4654,4273,5830,1,1
request_41,4354,f_99,truck_3,2,4354,4735,4354,5830,1,1
request_42,4484,f_85,truck_0,2,4484,4865,4484,5830,1,1
request_43,4605,f_12,truck_3,2,4605,4986,4605,5830,1,1
request_44,4749,f_33,truck_3,2,4749,5130,4749,5830,1,1
request_45,4909,f_72,truck_3,2,4909,5290,4909,5830,1,1
request_46,4983,f_71,truck_2,2,4983,5364,4983,5830,1,1
request_47,5057,f_93,truck_3,2,5057,5438,5057,5830,1,1
request_48,5131,f_42,truck_2,2,5131,5512,5131,5830,1,1
request_49,5271,f_83,truck_2,2,5271,5652,5271,5830,1,1
request_50,5390,f_67,truck_1,2,5390,5771,5390,5830,1,1
