name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f1_1_7,truck_0,2,0,1171,0,9414,1,1
request_2,223,f8_2_3,truck_8,2,223,1543,223,9414,1,1
request_3,1,f7_3_1,truck_5,2,1,1221,0,9414,1,1
request_4,2,f2_2_7,truck_1,2,2,1091,0,9414,1,1
request_5,111,f4_4_7,truck_5,2,111,1431,111,9414,1,1
request_6,473,f4_2_4,truck_4,2,473,1793,473,9414,1,1
request_7,3,f6_2_5,truck_3,2,3,1311,0,9414,1,1
request_8,253,f7_4_4,truck_3,2,253,1573,253,9414,1,1
request_9,263,f0_4_6,truck_5,2,263,1583,263,9414,1,1
request_10,475,f0_1_4,truck_6,2,475,1795,475,9414,1,1
request_11,505,f8_1_7,truck_6,2,505,1825,505,9414,1,1
request_12,635,f4_1_6,truck_4,2,635,1955,635,9414,1,1
request_13,645,f7_3_1,truck_0,2,645,1965,645,9414,1,1
request_14,747,f0_0_1,truck_2,2,747,2067,747,9414,1,1
request_15,887,f4_2_2,truck_1,2,887,2207,887,9414,1,1
request_16,987,f7_1_0,truck_5,2,987,2307,987,9414,1,1
request_17,13,f2_1_4,truck_8,2,13,1333,13,9414,1,1
request_18,4,f9_2_2,truck_7,2,4,1181,0,9414,1,1
request_19,83,f9_0_0,truck_7,2,83,1403,83,9414,1,1
request_20,1119,f0_1_5,truck_8,2,1119,2439,1119,9414,1,1
request_21,1491,f0_1_2,truck_2,2,1491,2811,1491,9414,1,1
request_22,295,f5_2_0,truck_8,2,295,1615,295,9414,1,1
request_23,555,f9_1_9,truck_6,2,555,1875,555,9414,1,1
request_24,1239,f3_4_0,truck_0,2,1239,2559,1239,9414,1,1
request_25,567,f2_0_8,truck_0,2,567,1887,567,9414,1,1
request_26,1701,f4_1_1,truck_0,2,1701,3021,1701,9414,1,1
request_27,1813,f0_1_4,truck_7,2,1813,3133,1813,9414,1,1
request_28,709,f2_1_0,truck_2,2,709,2029,709,9414,1,1
request_29,2253,f4_1_8,truck_1,2,2253,3573,2253,9414,1,1
request_30,2755,f4_4_7,truck_6,2,2755,4075,2755,9414,1,1
request_31,901,f2_1_6,truck_3,2,901,2221,901,9414,1,1
request_32,1173,f2_1_5,truck_0,2,1173,2493,1173,9414,1,1
request_33,1525,f2_0_9,truck_1,2,1525,2845,1525,9414,1,1
request_34,3187,f4_2_9,truck_5,2,3187,4507,3187,9414,1,1
request_35,1807,f2_4_4,truck_1,2,1807,3127,1807,9414,1,1
request_36,2115,f0_1_0,truck_2,2,2115,3435,2115,9414,1,1
request_37,857,f8_1_8,truck_7,2,857,2177,857,9414,1,1
request_38,2399,f5_2_8,truck_4,2,2399,3719,2399,9414,1,1
request_39,2467,f6_2_1,truck_3,2,2467,3787,2467,9414,1,1
request_40,1139,f1_4_2,truck_4,2,1139,2459,1139,9414,1,1
request_41,1227,f9_4_6,truck_0,2,1227,2547,1227,9414,1,1
request_42,1591,f8_2_9,truck_3,2,1591,2911,1591,9414,1,1
request_43,1843,f1_1_0,truck_4,2,1843,3163,1843,9414,1,1
request_44,3579,f3_1_6,truck_1,2,3579,4899,3579,9414,1,1
request_45,1279,f7_1_0,truck_1,2,1279,2599,1279,9414,1,1
request_46,1601,f7_0_5,truck_8,2,1601,2921,1601,9414,1,1
request_47,1929,f9_1_8,truck_5,2,1929,3249,1929,9414,1,1
request_48,3891,f4_1_1,truck_2,2,3891,5211,3891,9414,1,1
request_49,2215,f8_1_5,truck_6,2,2215,3535,2215,9414,1,1
request_50,2829,f6_3_5,truck_8,2,2829,4149,2829,9414,1,1
request_51,4133,f3_0_1,truck_0,2,4133,5453,4133,9414,1,1
request_52,2881,f5_4_3,truck_0,2,2881,4201,2881,9414,1,1
request_53,2637,f8_4_1,truck_1,2,2637,3957,2637,9414,1,1
request_54,3009,f8_2_3,truck_7,2,3009,4329,3009,9414,1,1
request_55,3193,f5_0_2,truck_1,2,3193,4513,3193,9414,1,1
request_56,3465,f5_4_4,truck_7,2,3465,4785,3465,9414,1,1
