name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,0,f1_1_7,truck_3,2,0,1191,0,10502,1,1
request_2,113,f8_2_3,truck_5,2,113,1463,113,10502,1,1
request_3,1,f7_3_1,truck_8,2,1,1101,0,10502,1,1
request_4,153,f2_2_7,truck_8,2,153,1503,153,10502,1,1
request_5,151,f4_4_7,truck_5,2,151,1501,151,10502,1,1
request_6,833,f4_2_4,truck_5,2,833,2183,833,10502,1,1
request_7,1015,f6_2_5,truck_0,2,1015,2365,1015,10502,1,1
request_8,325,f7_4_4,truck_2,2,325,1675,325,10502,1,1
request_9,1297,f0_4_6,truck_7,2,1297,2647,1297,10502,1,1
request_10,1879,f0_1_4,truck_4,2,1879,3229,1879,10502,1,1
request_11,425,f8_1_7,truck_1,2,425,1775,425,10502,1,1
request_12,2261,f4_1_6,truck_5,2,2261,3611,2261,10502,1,1
request_13,467,f7_3_1,truck_7,2,467,1817,467,10502,1,1
request_14,2773,f0_0_1,truck_6,2,2773,4123,2773,10502,1,1
request_15,3195,f4_2_2,truck_3,2,3195,4545,3195,10502,1,1
request_16,749,f7_1_0,truck_4,2,749,2099,749,10502,1,1
request_17,1171,f2_1_4,truck_5,2,1171,2521,1171,10502,1,1
request_18,757,f9_2_2,truck_7,2,757,2107,757,10502,1,1
request_19,1179,f9_0_0,truck_5,2,1179,2529,1179,10502,1,1
request_20,3657,f0_1_5,truck_3,2,3657,5007,3657,10502,1,1
request_21,4229,f0_1_2,truck_4,2,4229,5579,4229,10502,1,1
request_22,1333,f5_2_0,truck_0,2,1333,2683,1333,10502,1,1
request_23,1641,f9_1_9,truck_0,2,1641,2991,1641,10502,1,1
request_24,4631,f3_4_0,truck_7,2,4631,5981,4631,10502,1,1
request_25,1675,f2_0_8,truck_9,2,1675,3025,1675,10502,1,1
request_26,5253,f4_1_1,truck_5,2,5253,6603,5253,10502,1,1
request_27,5685,f0_1_4,truck_3,2,5685,7035,5685,10502,1,1
request_28,2127,f2_1_0,truck_1,2,2127,3477,2127,10502,1,1
request_29,6017,f4_1_8,truck_5,2,6017,7367,6017,10502,1,1
request_30,6479,f4_4_7,truck_9,2,6479,7829,6479,10502,1,1
request_31,2359,f2_1_6,truck_7,2,2359,3709,2359,10502,1,1
request_32,2761,f2_1_5,truck_5,2,2761,4111,2761,10502,1,1
request_33,3133,f2_0_9,truck_8,2,3133,4483,3133,10502,1,1
request_34,6701,f4_2_9,truck_2,2,6701,8051,6701,10502,1,1
request_35,3605,f2_4_4,truck_5,2,3605,4955,3605,10502,1,1
request_36,7363,f0_1_0,truck_9,2,7363,8713,7363,10502,1,1
request_37,2003,f8_1_8,truck_5,2,2003,3353,2003,10502,1,1
request_38,3967,f5_2_8,truck_4,2,3967,5317,3967,10502,1,1
request_39,7725,f6_2_1,truck_2,2,7725,9075,7725,10502,1,1
request_40,2465,f1_4_2,truck_5,2,2465,3815,2465,10502,1,1
request_41,2747,f9_4_6,truck_9,2,2747,4097,2747,10502,1,1
request_42,3069,f8_2_9,truck_0,2,3069,4419,3069,10502,1,1
request_43,3471,f1_1_0,truck_7,2,3471,4821,3471,10502,1,1
request_44,7957,f3_1_6,truck_8,2,7957,9307,7957,10502,1,1
request_45,4299,f7_1_0,truck_8,2,4299,5649,4299,10502,1,1
request_46,4531,f7_0_5,truck_7,2,4531,5881,4531,10502,1,1
request_47,3603,f9_1_8,truck_8,2,3603,4953,3603,10502,1,1
request_48,8529,f4_1_1,truck_5,2,8529,9879,8529,10502,1,1
request_49,3855,f8_1_5,truck_5,2,3855,5205,3855,10502,1,1
request_50,8851,f6_3_5,truck_4,2,8851,10201,8851,10502,1,1
