name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,91,f7_4_6,truck_8,3,91,531,91,4116,1,1
request_2,221,f8_1_0,truck_5,3,221,661,221,4116,1,1
request_3,231,f4_4_2,truck_1,3,231,671,231,4116,1,1
request_4,11,f2_3_0,truck_6,3,11,451,11,4116,1,1
request_5,151,f0_0_0,truck_3,3,151,591,151,4116,1,1
request_6,21,f6_3_1,truck_1,3,21,461,21,4116,1,1
request_7,563,f4_3_5,truck_4,3,563,1003,563,4116,1,1
request_8,493,f7_2_9,truck_1,3,493,933,493,4116,1,1
request_9,61,f3_3_6,truck_2,3,61,501,61,4116,1,1
request_10,815,f7_3_5,truck_8,3,815,1255,815,4116,1,1
request_11,273,f2_3_6,truck_6,3,273,713,273,4116,1,1
request_12,643,f8_0_0,truck_0,3,643,1083,643,4116,1,1
request_13,967,f7_1_4,truck_7,3,967,1407,967,4116,1,1
request_14,925,f4_0_7,truck_0,3,925,1365,925,4116,1,1
request_15,461,f5_1_9,truck_3,3,461,901,461,4116,1,1
request_16,313,f6_4_1,truck_9,3,313,753,313,4116,1,1
request_17,1177,f1_4_6,truck_6,3,1177,1617,1177,4116,1,1
request_18,1063,f5_2_6,truck_3,3,1063,1503,1063,4116,1,1
request_19,1055,f8_0_2,truck_3,3,1055,1495,1055,4116,1,1
request_20,495,f2_3_2,truck_3,3,495,935,495,4116,1,1
request_21,1397,f8_0_1,truck_1,3,1397,1837,1397,4116,1,1
request_22,595,f6_4_2,truck_9,3,595,1035,595,4116,1,1
request_23,1949,f8_2_2,truck_0,3,1949,2389,1949,4116,1,1
request_24,323,f3_1_7,truck_4,3,323,763,323,4116,1,1
request_25,523,f0_4_6,truck_7,3,523,963,523,4116,1,1
request_26,2321,f8_0_0,truck_3,3,2321,2761,2321,4116,1,1
request_27,2533,f8_0_2,truck_9,3,2533,2973,2533,4116,1,1
request_28,1589,f4_2_2,truck_2,3,1589,2029,1589,4116,1,1
request_29,1005,f0_4_6,truck_9,3,1005,1445,1005,4116,1,1
request_30,1861,f1_4_8,truck_8,3,1861,2301,1861,4116,1,1
request_31,907,f6_1_7,truck_6,3,907,1347,907,4116,1,1
request_32,717,f2_4_5,truck_8,3,717,1157,717,4116,1,1
request_33,191,f9_2_5,truck_4,3,191,631,191,4116,1,1
request_34,1485,f5_4_4,truck_8,3,1485,1925,1485,4116,1,1
request_35,989,f2_0_0,truck_7,3,989,1429,989,4116,1,1
request_36,1159,f6_2_7,truck_5,3,1159,1599,1159,4116,1,1
request_37,385,f3_3_0,truck_4,3,385,825,385,4116,1,1
request_38,553,f9_1_6,truck_7,3,553,993,553,4116,1,1
request_39,855,f9_0_4,truck_4,3,855,1295,855,4116,1,1
request_40,1897,f5_0_7,truck_0,3,1897,2337,1897,4116,1,1
request_41,1321,f6_2_2,truck_7,3,1321,1761,1321,4116,1,1
request_42,1623,f6_4_8,truck_2,3,1623,2063,1623,4116,1,1
request_43,2795,f8_0_2,truck_4,3,2795,3235,2795,4116,1,1
request_44,1297,f9_3_8,truck_7,3,1297,1737,1297,4116,1,1
request_45,1377,f0_1_4,truck_1,3,1377,1817,1377,4116,1,1
request_46,607,f3_3_0,truck_0,3,607,1047,607,4116,1,1
request_47,1895,f6_0_0,truck_1,3,1895,2335,1895,4116,1,1
request_48,1029,f3_0_2,truck_5,3,1029,1469,1029,4116,1,1
request_49,2349,f5_4_4,truck_3,3,2349,2789,2349,4116,1,1
request_50,1549,f0_4_4,truck_2,3,1549,1989,1549,4116,1,1
