name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,156,f1_1_7,truck_3,2,156,606,156,6184,1,1
request_2,86,f8_2_3,truck_5,2,86,536,86,6184,1,1
request_3,126,f7_3_1,truck_8,2,126,576,126,6184,1,1
request_4,46,f2_2_7,truck_8,2,46,496,46,6184,1,1
request_5,226,f4_4_7,truck_5,2,226,676,226,6184,1,1
request_6,908,f4_2_4,truck_5,2,908,1358,908,6184,1,1
request_7,318,f6_2_5,truck_0,2,318,768,318,6184,1,1
request_8,298,f7_4_4,truck_2,2,298,748,298,6184,1,1
request_9,146,f0_4_6,truck_7,2,146,596,146,6184,1,1
request_10,728,f0_1_4,truck_4,2,728,1178,728,6184,1,1
request_11,398,f8_1_7,truck_1,2,398,848,398,6184,1,1
request_12,1530,f4_1_6,truck_5,2,1530,1980,1530,6184,1,1
request_13,440,f7_3_1,truck_7,2,440,890,440,6184,1,1
request_14,1340,f0_0_1,truck_6,2,1340,1790,1340,6184,1,1
request_15,2002,f4_2_2,truck_3,2,2002,2452,2002,6184,1,1
request_16,722,f7_1_0,truck_4,2,722,1172,722,6184,1,1
request_17,680,f2_1_4,truck_5,2,680,1130,680,6184,1,1
request_18,1712,f9_2_2,truck_7,2,1712,2162,1712,6184,1,1
request_19,2134,f9_0_0,truck_5,2,2134,2584,2134,6184,1,1
request_20,2546,f0_1_5,truck_3,2,2546,2996,2546,6184,1,1
request_21,3118,f0_1_2,truck_4,2,3118,3568,3118,6184,1,1
request_22,1004,f5_2_0,truck_0,2,1004,1454,1004,6184,1,1
request_23,3540,f9_1_9,truck_0,2,3540,3990,3540,6184,1,1
request_24,850,f3_4_0,truck_7,2,850,1300,850,6184,1,1
request_25,1122,f2_0_8,truck_9,2,1122,1572,1122,6184,1,1
request_26,2474,f4_1_1,truck_5,2,2474,2924,2474,6184,1,1
request_27,3872,f0_1_4,truck_3,2,3872,4322,3872,6184,1,1
request_28,1574,f2_1_0,truck_1,2,1574,2024,1574,6184,1,1
request_29,3056,f4_1_8,truck_5,2,3056,3506,3056,6184,1,1
request_30,3518,f4_4_7,truck_9,2,3518,3968,3518,6184,1,1
request_31,1806,f2_1_6,truck_7,2,1806,2256,1806,6184,1,1
request_32,2208,f2_1_5,truck_5,2,2208,2658,2208,6184,1,1
request_33,2580,f2_0_9,truck_8,2,2580,3030,2580,6184,1,1
request_34,3740,f4_2_9,truck_2,2,3740,4190,3740,6184,1,1
request_35,3052,f2_4_4,truck_5,2,3052,3502,3052,6184,1,1
request_36,4584,f0_1_0,truck_9,2,4584,5034,4584,6184,1,1
request_37,1032,f8_1_8,truck_5,2,1032,1482,1032,6184,1,1
request_38,1446,f5_2_8,truck_4,2,1446,1896,1446,6184,1,1
request_39,3274,f6_2_1,truck_2,2,3274,3724,3274,6184,1,1
request_40,568,f1_4_2,truck_5,2,568,1018,568,6184,1,1
request_41,4666,f9_4_6,truck_9,2,4666,5116,4666,6184,1,1
request_42,1414,f8_2_9,truck_0,2,1414,1864,1414,6184,1,1
request_43,1070,f1_1_0,truck_7,2,1070,1520,1070,6184,1,1
request_44,1746,f3_1_6,truck_8,2,1746,2196,1746,6184,1,1
request_45,1778,f7_1_0,truck_8,2,1778,2228,1778,6184,1,1
request_46,2010,f7_0_5,truck_7,2,2010,2460,2010,6184,1,1
request_47,4758,f9_1_8,truck_8,2,4758,5208,4758,6184,1,1
request_48,4262,f4_1_1,truck_5,2,4262,4712,4262,6184,1,1
request_49,1998,f8_1_5,truck_5,2,1998,2448,1998,6184,1,1
request_50,3636,f6_3_5,truck_4,2,3636,4086,3636,6184,1,1
