name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,11,f_3_9,truck_3,2,11,27,11,1076,1,1
request_2,37,f_2_3,truck_0,2,37,53,37,1076,1,1
request_3,49,f_6_3,truck_1,2,49,65,49,1076,1,1
request_4,75,f_1_9,truck_3,2,75,91,75,1076,1,1
request_5,97,f_5_4,truck_0,2,97,113,97,1076,1,1
request_6,119,f_3_14,truck_1,2,119,135,119,1076,1,1
request_7,147,f_1_7,truck_0,2,147,163,147,1076,1,1
request_8,167,f_5_0,truck_2,2,167,183,167,1076,1,1
request_9,197,f_1_4,truck_3,2,197,213,197,1076,1,1
request_10,215,f_4_7,truck_2,2,215,231,215,1076,1,1
request_11,239,f_1_8,truck_3,2,239,255,239,1076,1,1
request_12,265,f_1_11,truck_1,2,265,281,265,1076,1,1
request_13,281,f_4_6,truck_2,2,281,297,281,1076,1,1
request_14,289,f_7_9,truck_2,2,289,305,289,1076,1,1
request_15,321,f_1_15,truck_2,2,321,337,321,1076,1,1
request_16,349,f_2_12,truck_1,2,349,365,349,1076,1,1
request_17,365,f_6_0,truck_3,2,365,381,365,1076,1,1
request_18,375,f_8_9,truck_3,2,375,391,375,1076,1,1
request_19,393,f_5_9,truck_1,2,393,409,393,1076,1,1
request_20,413,f_4_2,truck_2,2,413,429,413,1076,1,1
request_21,425,f_8_12,truck_0,2,425,441,425,1076,1,1
request_22,451,f_1_5,truck_2,2,451,467,451,1076,1,1
request_23,467,f_7_13,truck_2,2,467,483,467,1076,1,1
request_24,491,f_3_5,truck_3,2,491,507,491,1076,1,1
request_25,519,f_2_2,truck_3,2,519,535,519,1076,1,1
request_26,545,f_1_15,truck_1,2,545,561,545,1076,1,1
request_27,565,f_3_7,truck_1,2,565,581,565,1076,1,1
request_28,577,f_7_8,truck_2,2,577,593,577,1076,1,1
request_29,601,f_2_7,truck_0,2,601,617,601,1076,1,1
request_30,623,f_5_10,truck_1,2,623,639,623,1076,1,1
request_31,635,f_6_1,truck_0,2,635,651,635,1076,1,1
request_32,651,f_3_15,truck_0,2,651,667,651,1076,1,1
request_33,673,f_5_6,truck_0,2,673,689,673,1076,1,1
request_34,703,f_1_8,truck_3,2,703,719,703,1076,1,1
request_35,733,f_1_7,truck_0,2,733,749,733,1076,1,1
request_36,761,f_2_10,truck_0,2,761,777,761,1076,1,1
request_37,779,f_6_7,truck_1,2,779,795,779,1076,1,1
request_38,799,f_4_6,truck_3,2,799,815,799,1076,1,1
request_39,825,f_3_8,truck_0,2,825,841,825,1076,1,1
request_40,847,f_5_10,truck_1,2,847,863,847,1076,1,1
request_41,867,f_4_10,truck_2,2,867,883,867,1076,1,1
request_42,889,f_3_6,truck_3,2,889,905,889,1076,1,1
request_43,909,f_7_5,truck_3,2,909,925,909,1076,1,1
request_44,923,f_6_9,truck_3,2,923,939,923,1076,1,1
request_45,947,f_2_15,truck_1,2,947,963,947,1076,1,1
request_46,967,f_5_9,truck_1,2,967,983,967,1076,1,1
request_47,979,f_5_3,truck_1,2,979,995,979,1076,1,1
request_48,991,f_8_0,truck_3,2,991,1007,991,1076,1,1
request_49,1001,f_6_13,truck_3,2,1001,1017,1001,1076,1,1
request_50,1027,f_3_4,truck_0,2,1027,1043,1027,1076,1,1
