name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,401,f9_2_8,truck_4,2,401,841,401,8818,1,1
request_2,623,f9_2_3,truck_9,2,623,1063,623,8818,1,1
request_3,925,f0_2_8,truck_5,2,925,1365,925,8818,1,1
request_4,1297,f0_4_2,truck_8,2,1297,1737,1297,8818,1,1
request_5,91,f8_1_7,truck_3,2,91,531,91,8818,1,1
request_6,71,f7_1_7,truck_8,2,71,511,71,8818,1,1
request_7,433,f6_3_4,truck_8,2,433,873,433,8818,1,1
request_8,605,f3_0_4,truck_4,2,605,1045,605,8818,1,1
request_9,967,f6_0_2,truck_5,2,967,1407,967,8818,1,1
request_10,1249,f6_0_3,truck_9,2,1249,1689,1249,8818,1,1
request_11,1489,f5_4_0,truck_7,2,1489,1929,1489,8818,1,1
request_12,443,f1_2_9,truck_4,2,443,883,443,8818,1,1
request_13,685,f4_1_5,truck_2,2,685,1125,685,8818,1,1
request_14,1501,f3_4_6,truck_3,2,1501,1941,1501,8818,1,1
request_15,897,f7_1_1,truck_6,2,897,1337,897,8818,1,1
request_16,2081,f9_4_7,truck_1,2,2081,2521,2081,8818,1,1
request_17,2473,f9_2_4,truck_9,2,2473,2913,2473,8818,1,1
request_18,2895,f5_2_2,truck_2,2,2895,3335,2895,8818,1,1
request_19,1269,f4_2_2,truck_9,2,1269,1709,1269,8818,1,1
request_20,1541,f2_3_4,truck_3,2,1541,1981,1541,8818,1,1
request_21,3317,f0_1_7,truck_9,2,3317,3757,3317,8818,1,1
request_22,3799,f0_1_3,truck_7,2,3799,4239,3799,8818,1,1
request_23,1973,f4_3_2,truck_5,2,1973,2413,1973,8818,1,1
request_24,1773,f3_0_9,truck_5,2,1773,2213,1773,8818,1,1
request_25,2325,f3_4_0,truck_6,2,2325,2765,2325,8818,1,1
request_26,2777,f8_4_5,truck_5,2,2777,3217,2777,8818,1,1
request_27,4191,f5_1_2,truck_3,2,4191,4631,4191,8818,1,1
request_28,4603,f5_3_0,truck_2,2,4603,5043,4603,8818,1,1
request_29,2255,f2_1_8,truck_5,2,2255,2695,2255,8818,1,1
request_30,5025,f0_1_1,truck_9,2,5025,5465,5025,8818,1,1
request_31,3229,f3_1_2,truck_6,2,3229,3669,3229,8818,1,1
request_32,2497,f1_1_8,truck_0,2,2497,2937,2497,8818,1,1
request_33,5497,f5_0_5,truck_8,2,5497,5937,5497,8818,1,1
request_34,5929,f9_4_9,truck_7,2,5929,6369,5929,8818,1,1
request_35,3541,f6_3_7,truck_9,2,3541,3981,3541,8818,1,1
request_36,2649,f1_4_0,truck_1,2,2649,3089,2649,8818,1,1
request_37,3783,f8_4_6,truck_7,2,3783,4223,3783,8818,1,1
request_38,3261,f7_4_8,truck_0,2,3261,3701,3261,8818,1,1
request_39,3693,f7_1_7,truck_6,2,3693,4133,3693,8818,1,1
request_40,6311,f9_0_3,truck_2,2,6311,6751,6311,8818,1,1
request_41,3945,f7_3_1,truck_2,2,3945,4385,3945,8818,1,1
request_42,4197,f7_4_4,truck_8,2,4197,4637,4197,8818,1,1
request_43,4095,f3_2_6,truck_1,2,4095,4535,4095,8818,1,1
request_44,6813,f9_4_0,truck_5,2,6813,7253,6813,8818,1,1
request_45,7145,f9_3_0,truck_8,2,7145,7585,7145,8818,1,1
request_46,4409,f1_3_0,truck_2,2,4409,4849,4409,8818,1,1
request_47,4811,f7_2_7,truck_2,2,4811,5251,4811,8818,1,1
request_48,5123,f7_0_7,truck_8,2,5123,5563,5123,8818,1,1
request_49,5355,f4_3_0,truck_4,2,5355,5795,5355,8818,1,1
request_50,7497,f5_1_5,truck_7,2,7497,7937,7497,8818,1,1
