name,event_time,pickup_location,delivery_location,boxes,pickup_min_time,pickup_max_time,delivery_min_time,delivery_max_time,pickup_service_time,delivery_service_time
request_1,36,f8_2_2,truck_8,2,36,486,36,7678,1,1
request_2,116,f7_2_8,truck_4,2,116,566,116,7678,1,1
request_3,528,f4_1_0,truck_0,2,528,978,528,7678,1,1
request_4,0,f2_2_9,truck_3,2,0,346,0,7678,1,1
request_5,518,f5_0_5,truck_5,2,518,968,518,7678,1,1
request_6,990,f4_0_2,truck_9,2,990,1440,990,7678,1,1
request_7,790,f7_4_1,truck_1,2,790,1240,790,7678,1,1
request_8,1572,f3_0_1,truck_5,2,1572,2022,1572,7678,1,1
request_9,2094,f4_3_8,truck_7,2,2094,2544,2094,7678,1,1
request_10,962,f5_4_1,truck_5,2,962,1412,962,7678,1,1
request_11,1254,f9_0_4,truck_8,2,1254,1704,1254,7678,1,1
request_12,1646,f5_0_2,truck_5,2,1646,2096,1646,7678,1,1
request_13,348,f2_4_0,truck_9,2,348,798,348,7678,1,1
request_14,1818,f7_2_7,truck_6,2,1818,2268,1818,7678,1,1
request_15,570,f6_0_9,truck_5,2,570,1020,570,7678,1,1
request_16,972,f2_2_5,truck_4,2,972,1422,972,7678,1,1
request_17,2210,f9_0_4,truck_5,2,2210,2660,2210,7678,1,1
request_18,2582,f9_4_1,truck_3,2,2582,3032,2582,7678,1,1
request_19,2316,f8_0_5,truck_5,2,2316,2766,2316,7678,1,1
request_20,2714,f9_0_1,truck_2,2,2714,3164,2714,7678,1,1
request_21,2688,f3_0_5,truck_1,2,2688,3138,2688,7678,1,1
request_22,2886,f7_1_4,truck_1,2,2886,3336,2886,7678,1,1
request_23,3010,f8_4_9,truck_6,2,3010,3460,3010,7678,1,1
request_24,1244,f6_4_1,truck_6,2,1244,1694,1244,7678,1,1
request_25,3342,f4_3_6,truck_4,2,3342,3792,3342,7678,1,1
request_26,1596,f1_0_0,truck_0,2,1596,2046,1596,7678,1,1
request_27,3604,f4_1_7,truck_7,2,3604,4054,3604,7678,1,1
request_28,1868,f6_0_5,truck_8,2,1868,2318,1868,7678,1,1
request_29,3158,f9_0_6,truck_9,2,3158,3608,3158,7678,1,1
request_30,3350,f9_3_3,truck_8,2,3350,3800,3350,7678,1,1
request_31,3976,f4_3_8,truck_8,2,3976,4426,3976,7678,1,1
request_32,4208,f8_3_2,truck_9,2,4208,4658,4208,7678,1,1
request_33,2420,f2_3_0,truck_5,2,2420,2870,2420,7678,1,1
request_34,4460,f8_0_2,truck_3,2,4460,4910,4460,7678,1,1
request_35,3762,f5_2_4,truck_7,2,3762,4212,3762,7678,1,1
request_36,4204,f0_0_7,truck_2,2,4204,4654,4204,7678,1,1
request_37,4456,f7_0_9,truck_8,2,4456,4906,4456,7678,1,1
request_38,4582,f3_4_9,truck_8,2,4582,5032,4582,7678,1,1
request_39,4804,f8_1_2,truck_8,2,4804,5254,4804,7678,1,1
request_40,2622,f6_3_4,truck_5,2,2622,3072,2622,7678,1,1
request_41,5288,f0_0_0,truck_9,2,5288,5738,5288,7678,1,1
request_42,5336,f4_4_6,truck_5,2,5336,5786,5336,7678,1,1
request_43,5658,f8_3_3,truck_4,2,5658,6108,5658,7678,1,1
request_44,3114,f2_2_1,truck_6,2,3114,3564,3114,7678,1,1
request_45,6080,f3_1_2,truck_9,2,6080,6530,6080,7678,1,1
request_46,6302,f8_3_5,truck_9,2,6302,6752,6302,7678,1,1
request_47,3466,f1_4_5,truck_7,2,3466,3916,3466,7678,1,1
request_48,5630,f5_3_3,truck_0,2,5630,6080,5630,7678,1,1
request_49,3738,f2_1_9,truck_6,2,3738,4188,3738,7678,1,1
request_50,5932,f9_3_3,truck_4,2,5932,6382,5932,7678,1,1
